row_id,xcoord,ycoord
416,65.97628,65.7799
417,65.97569,65.78167
418,65.97275,65.78196
419,65.97068,65.78225
420,65.97834,65.78225
421,66.01101,65.79609
422,66.07636,65.79315
423,66.12258,65.80168
424,66.16938,65.78902
425,66.20824,65.7905
426,66.20824,65.75576
427,-118.83685,65.77519
428,-118.90073,65.78902
429,-119.19554,65.80963
430,-119.22468,65.80551
431,-119.2787,65.79197
432,-119.30534,65.78902
433,-119.63296,65.79756
434,-119.65607,65.78902
435,-119.68816,65.79668
436,-119.70317,65.79609
437,-119.70935,65.7902
438,-119.72186,65.77254
439,-119.73025,65.76871
440,-119.74202,65.76695
441,-119.75041,65.76283
442,-119.76469,65.74811
443,-119.74997,65.74163
444,-119.6964,65.73398
445,-119.70317,65.73015
446,-119.70626,65.72868
447,-119.71067,65.7278
448,-119.68065,65.71897
449,-119.61309,65.72956
450,-119.5866,65.71337
451,-119.64945,65.69394
452,-119.71715,65.68364
453,-119.85403,65.67923
454,-119.84476,65.66863
455,-119.83975,65.6651
456,-119.84947,65.66186
457,-119.85197,65.65892
458,-119.84991,65.65568
459,-119.84652,65.65126
460,-119.89877,65.64744
461,-119.92365,65.63919
462,-119.94337,65.62418
463,-119.92232,65.61035
464,-120.06612,65.63566
465,-120.08982,65.63625
466,-120.10733,65.62418
467,-120.02167,65.60034
468,-120.01829,65.59474
469,-120.01225,65.58003
470,-120.00828,65.57679
471,-119.94955,65.56266
472,-119.89995,65.53263
473,-119.85977,65.52439
474,-119.84667,65.51468
475,-119.82989,65.49142
476,-119.81429,65.48612
477,-119.73673,65.47376
478,-119.6312,65.47376
479,-119.61736,65.46964
480,-119.5501,65.42843
481,-119.52596,65.40429
482,-119.5108,65.39193
483,-119.52316,65.37809
484,-119.51065,65.35837
485,-119.4899,65.33835
486,-119.47724,65.32246
487,-119.61648,65.34836
488,-119.71009,65.34336
489,-119.72348,65.3466
490,-119.73599,65.35219
491,-119.74806,65.35425
492,-119.7722,65.33982
493,-119.7853,65.33718
494,-119.7981,65.33982
495,-119.80914,65.34718
496,-119.82077,65.35278
497,-119.8321,65.34836
498,-119.84299,65.34071
499,-119.85374,65.33659
500,-119.88376,65.33982
501,-119.89259,65.33835
502,-119.88818,65.32982
503,-119.90348,65.31775
504,-119.95043,65.29302
505,-119.98502,65.28242
506,-120.00651,65.26859
