,row_id,xcoord,ycoord
23653,23653.0,-3.3192,52.25495
23654,23654.0,-3.3321,52.2556
23655,23655.0,-3.34301,52.265570000000004
23656,23656.0,-3.36559,52.264309999999995
23657,23657.0,-3.4066099999999997,52.23798
23658,23658.0,-3.43594,52.20189
23659,23659.0,-3.4304900000000003,52.17699
23660,23660.0,-3.40404,52.16437
23661,23661.0,-3.3828,52.15795
23662,23662.0,-3.3684,52.148590000000006
23663,23663.0,-3.34732,52.107490000000006
23664,23664.0,-3.33031,52.094390000000004
23665,23665.0,-3.30956,52.08299
23666,23666.0,-3.26879,52.05117
23667,23667.0,-3.24657,52.043929999999996
23668,23668.0,-3.22151,52.04829
23669,23669.0,-3.16832,52.074529999999996
23670,23670.0,-3.1314599999999997,52.08828
23671,23671.0,-3.10489,52.1188
23672,23672.0,-3.09118,52.1267
23673,23673.0,-3.07429,52.12621
23674,23674.0,-3.03059,52.1162
23675,23675.0,-2.98982,52.11367
23676,23676.0,-2.95002,52.099309999999996
23677,23677.0,-2.8409299999999997,52.08047
23678,23678.0,-2.81029,52.0705
23679,23679.0,-2.79406,52.06245
23680,23680.0,-2.77375,52.05728
23681,23681.0,-2.708,52.0563
23682,23682.0,-2.67463,52.0493
23683,23683.0,-2.64281,52.03413
23684,23684.0,-2.62222,52.01325
23685,23685.0,-2.61921,51.99409
23686,23686.0,-2.6301200000000002,51.983059999999995
23687,23687.0,-2.64562,51.97647
23688,23688.0,-2.6539200000000003,51.96817
23689,23689.0,-2.65123,51.961090000000006
23690,23690.0,-2.62352,51.95254
23691,23691.0,-2.6072900000000003,51.941720000000004
23692,23692.0,-2.60228,51.92699
23693,23693.0,-2.6219799999999998,51.89745
23694,23694.0,-2.609,51.865140000000004
23695,23695.0,-2.62003,51.837709999999994
23696,23696.0,-2.62951,51.8535
23697,23697.0,-2.63614,51.8535
23698,23698.0,-2.6419599999999996,51.84715
23699,23699.0,-2.6475299999999997,51.82217
24912,24912.0,1.20167,49.2565
24913,24913.0,1.21469,49.273590000000006
24914,24914.0,1.21485,49.28929
24915,24915.0,1.2092399999999999,49.30842
32305,32305.0,-2.23412,54.44668000000001
32306,32306.0,-2.2284200000000003,54.437
32307,32307.0,-2.21614,54.42706999999999
32308,32308.0,-2.19595,54.41861
32309,32309.0,-2.15026,54.40575
32310,32310.0,-2.13976,54.39688
32311,32311.0,-2.1223,54.38841
32312,32312.0,-2.08462,54.38304
32313,32313.0,-2.03555,54.38296
32314,32314.0,-1.95177,54.390609999999995
32315,32315.0,-1.8893099999999998,54.38548
32316,32316.0,-1.85945,54.389469999999996
32317,32317.0,-1.8368200000000001,54.397940000000006
32318,32318.0,-1.8249400000000002,54.40644
32319,32319.0,-1.8085799999999999,54.4121
32320,32320.0,-1.7751400000000002,54.4138
32321,32321.0,-1.68029,54.4064
32322,32322.0,-1.6411,54.398019999999995
32323,32323.0,-1.6002100000000001,54.377590000000005
32324,32324.0,-1.56159,54.36831
32325,32325.0,-1.53661,54.35341999999999
32326,32326.0,-1.5165899999999999,54.33421
32327,32327.0,-1.50211,54.306059999999995
32328,32328.0,-1.47549,54.28791
32329,32329.0,-1.4571,54.272369999999995
32330,32330.0,-1.44424,54.25479
32331,32331.0,-1.44176,54.23998
32332,32332.0,-1.44249,54.22614
32333,32333.0,-1.43749,54.210840000000005
32334,32334.0,-1.42614,54.198640000000005
32335,32335.0,-1.39021,54.18578
32336,32336.0,-1.3627,54.17324
32337,32337.0,-1.34057,54.151430000000005
32338,32338.0,-1.33202,54.12279
32339,32339.0,-1.32946,54.09935
32340,32340.0,-1.32189,54.08999
32341,32341.0,-1.3089899999999999,54.08348
32342,32342.0,-1.29332,54.067119999999996
32343,32343.0,-1.2733,54.05069
32344,32344.0,-1.24987,54.04385
32345,32345.0,-1.23062,54.041000000000004
32346,32346.0,-1.1986,54.01903000000001
32347,32347.0,-1.14965,53.99559
32348,32348.0,-1.10489,53.96255
32349,32349.0,-1.0924,53.92406
32350,32350.0,-1.10289,53.89273000000001
32351,32351.0,-1.11661,53.868880000000004
32352,32352.0,-1.11095,53.856190000000005
32353,32353.0,-1.0947200000000001,53.84174
32354,32354.0,-1.0569600000000001,53.818059999999996
32355,32355.0,-1.05187,53.79629
32356,32356.0,-1.00178,53.774640000000005
32357,32357.0,-0.97582,53.76024
32358,32358.0,-0.94595,53.746809999999996
32359,32359.0,-0.8726700000000001,53.72773000000001
32360,32360.0,-0.8544,53.713119999999996
32361,32361.0,-0.8464200000000001,53.70254
32362,32362.0,-0.8369,53.70254
32363,32363.0,-0.82311,53.70718000000001
32364,32364.0,-0.7811600000000001,53.70771
32365,32365.0,-0.72647,53.700630000000004
38863,38863.0,-8.756910000000001,53.89545
38864,38864.0,-8.713,53.88711
38865,38865.0,-8.69726,53.875640000000004
38866,38866.0,-8.66055,53.86693
38867,38867.0,-8.6376,53.857330000000005
38868,38868.0,-8.61921,53.8522
38869,38869.0,-8.60851,53.85781
