row_id,xcoord,ycoord
685,26.53102,42.54613
686,26.53004,42.52652
687,26.5193,42.50996
688,26.50343,42.49628
689,26.49529,42.47919
690,26.50343,42.45441
691,26.51588,42.42935
692,26.5193,42.39435
693,26.52882,42.37116
694,26.56275,42.32136
695,26.57635,42.29816
696,26.58286,42.27363
697,26.58172,42.25365
698,26.57211,42.23111
699,26.57293,42.21638
700,26.56658,42.1931
701,26.52133,42.12849
702,26.50164,42.07787
703,26.49122,42.07062
704,26.48609,42.06175
705,26.49171,42.03832
706,26.51254,42.00047
707,26.5442,41.95722
708,26.5691,41.91747
709,26.5735,41.88833
710,26.56422,41.86176
711,26.54762,41.79938
712,26.53566,41.77582
713,26.54322,41.76748
714,26.54998,41.75532
715,26.54029,41.72232
716,26.54591,41.71019
717,26.5525,41.70165
718,26.54721,41.68525
719,26.55323,41.6752
720,26.5608,41.65477
721,24.97364,42.694
722,24.97771,42.66779
723,24.97381,42.63227
724,24.98268,42.61921
725,25.01026,42.61034
726,25.05421,42.60545
727,25.09962,42.60594
728,25.15016,42.614
729,25.18816,42.61201
730,25.21217,42.61392
731,25.23552,42.61909
732,25.25359,42.62564
733,25.27955,42.62645
734,25.32195,42.61815
735,25.36207,42.60566
736,25.40309,42.58853
737,25.48699,42.56883
738,25.52508,42.55362
739,25.54249,42.55244
740,25.57179,42.55931
741,25.65805,42.58747
742,25.72055,42.60322
743,25.78012,42.62531
744,25.8143,42.63251
745,25.83131,42.64102
746,14.22999,55.95962
747,14.21217,55.94253
748,14.19614,55.92178
749,14.18881,55.90746
750,14.19532,55.89623
751,14.21266,55.88255
752,14.23471,55.8627
753,14.12696,56.6787
754,14.09986,56.68797
755,14.08644,56.68504
756,14.07423,56.67349
757,14.04754,56.64053
758,14.00196,56.60749
759,13.97608,56.5738
760,13.91944,56.52847
761,13.9004,56.50593
762,13.89275,56.48701
763,13.89039,56.47207
764,13.88396,56.4558
765,13.86598,56.43382
766,13.85401,56.41035
767,13.86183,56.39037
768,13.88404,56.37596
769,13.90691,56.36595
770,13.93922,56.36099
771,13.98422,56.35859
772,14.02003,56.35228
773,14.0298,56.33788
774,14.02516,56.32038
775,14.02613,56.30663
776,14.03354,56.29873
777,14.05747,56.29222
778,14.0691,56.28437
779,14.07602,56.26919
780,14.07879,56.23102
781,14.08277,56.22451
782,14.09116,56.21918
783,14.11817,56.18521
784,14.13746,56.16669
785,14.14747,56.14794
786,14.14112,56.12743
787,14.1277,56.10497
788,14.12094,56.08137
789,14.12566,56.05948
790,14.1395,56.04108
791,14.16472,56.01756
792,14.42628,56.71528
793,14.40821,56.70734
794,14.39422,56.69831
795,14.38551,56.68773
796,14.38396,56.67438
797,14.38705,56.6586
798,14.38266,56.63817
799,14.36329,56.61351
800,14.33595,56.59479
801,14.29591,56.58491
802,14.27052,56.55834
803,14.25359,56.55199
804,14.2409,56.55671
805,14.23634,56.58421
806,14.21176,56.60444
807,14.21388,56.64981
808,11.8545,50.09178
809,11.86769,50.10082
810,11.88966,50.10464
811,11.95802,50.09569
812,11.97967,50.0961
813,11.99138,50.10415
814,12.0018,50.11782
815,12.01791,50.13003
816,12.04322,50.13475
817,12.06691,50.13614
818,12.07927,50.14004
819,12.09938,50.13996
820,12.14186,50.13158
821,12.23902,50.10566
822,12.30909,50.09833
823,12.3475,50.09024
824,12.36647,50.09077
825,12.38551,50.09764
826,12.40154,50.10985
827,12.42042,50.1197
828,12.44654,50.121
829,12.47316,50.11839
830,12.49317,50.11888
831,12.51026,50.12572
832,12.55226,50.14997
833,12.59693,50.15738
834,12.61036,50.16816
835,12.62192,50.18138
836,12.63795,50.1909
837,12.66603,50.19571
838,12.7068,50.19725
839,12.75587,50.20352
840,12.80372,50.21906
841,12.87159,50.24657
842,12.89194,50.24893
843,12.93434,50.24535
844,12.9607,50.24771
845,12.9817,50.25462
846,12.99098,50.26406
847,12.99643,50.28034
848,13.00847,50.30386
849,13.03191,50.33096
850,13.0652,50.35578
851,13.10141,50.37198
852,13.13201,50.37808
853,13.15333,50.37958
854,13.18507,50.38988
855,13.2151,50.39077
856,13.24871,50.38666
857,13.29151,50.37515
858,13.31381,50.37775
859,13.35987,50.36396
860,13.37623,50.36587
861,13.38771,50.36945
862,13.41114,50.36469
863,13.43922,50.37311
864,13.46697,50.3701
865,13.49562,50.36058
866,13.51515,50.34886
867,13.53354,50.34138
868,13.58188,50.34406
869,13.59352,50.33991
870,13.61524,50.33999
871,13.71616,50.36762
872,13.75367,50.37592
873,13.77565,50.37645
874,13.79176,50.37328
875,13.81105,50.37254
876,13.8672,50.38532
877,13.89308,50.38378
878,13.93531,50.40314
879,13.98911,50.40209
880,14.11785,50.42162
881,14.13844,50.42943
882,14.15154,50.444
883,14.15382,50.46336
884,14.15203,50.48371
885,14.15577,50.51406
886,14.14926,50.53441
887,51.14161,30.93277
888,51.0691,30.9916
889,51.03004,31.01333
890,50.97625,31.04841
891,50.95444,31.05305
892,50.93995,31.04511
893,50.92954,31.03132
894,50.92742,31.01333
895,50.93279,30.99527
896,50.93295,30.98159
897,50.91847,30.97407
898,50.89357,30.97696
899,50.84571,30.9997
900,50.80738,31.00406
901,50.74627,31.03823
902,50.72283,31.04092
903,50.67604,31.02709
904,50.63868,31.02839
905,50.62965,31.02391
906,50.62875,31.01264
907,50.63453,30.9831
908,50.62843,30.97407
909,50.61362,30.97281
910,50.57252,30.98249
911,50.55104,30.9831
912,50.53248,30.97797
913,50.50587,30.96223
914,50.4817,30.95991
915,50.44996,30.94892
916,50.41407,30.9514
917,50.33107,30.92316
918,50.32325,30.91258
919,50.32936,30.8996
920,50.34392,30.88614
921,50.36508,30.86066
922,50.38738,30.81879
923,50.39991,30.77473
924,50.39796,30.74405
925,50.38461,30.72907
926,50.3567,30.71695
927,50.34718,30.7027
928,50.31756,30.68586
929,50.25587,30.67357
930,50.18043,30.6695
931,50.07521,30.67499
932,50.04916,30.66983
933,50.02442,30.67105
934,49.98512,30.68895
935,49.94711,30.71304
936,49.92628,30.72923
937,49.9192,30.74323
938,49.90838,30.78262
939,49.89503,30.80077
940,49.85369,30.84789
941,49.83318,30.87808
942,49.81658,30.90729
943,49.80592,30.93342
944,49.79412,30.97093
945,49.77491,30.98452
946,49.75441,31.00755
947,49.71583,31.02204
948,49.64601,31.06957
949,49.61248,31.08006
950,49.5892,31.08299
951,49.5774,31.08861
952,49.56666,31.09105
953,49.52231,31.08153
954,49.4922,31.08316
955,49.47576,31.07372
956,49.45997,31.05768
957,49.44809,31.04141
958,49.44361,31.02668
959,49.44646,31.00096
960,49.43971,30.98363
961,49.42774,30.96784
962,49.41627,30.9582
963,49.41033,30.9501
964,49.41326,30.92463
965,49.40838,30.91315
966,49.39259,30.90339
967,49.36801,30.89403
968,49.34344,30.87987
969,49.32716,30.85855
970,49.30356,30.83666
971,49.261,30.82144
972,49.21949,30.81631
973,49.19142,30.82071
974,49.16529,30.80077
975,49.14283,30.78701
976,49.11394,30.77855
977,49.08229,30.77847
978,49.0569,30.7871
979,49.04265,30.79971
980,49.04363,30.81631
981,49.06251,30.85106
982,49.05486,30.86278
983,49.04029,30.87222
984,49.02516,30.88906
985,48.97486,30.87287
986,48.94508,30.87743
987,48.89064,30.91913
988,48.85987,30.92373
989,48.83229,30.91669
990,48.81316,30.90941
991,48.80356,30.89745
992,48.79542,30.86103
993,48.78663,30.84951
994,48.76637,30.84854
995,48.68971,30.86742
996,48.63722,30.87661
997,48.58888,30.87783
998,48.55397,30.87018
999,48.53924,30.85529
1000,48.53956,30.83885
1001,48.55274,30.82494
1002,48.56886,30.81615
1003,48.58033,30.80199
1004,48.58253,30.77534
1005,48.57358,30.74714
1006,48.55812,30.72923
1007,48.53728,30.72053
1008,48.51515,30.71434
1009,48.49399,30.70433
1010,48.45867,30.66885
1011,48.43483,30.65542
1012,48.42677,30.63544
1013,48.41668,30.62531
1014,48.40008,30.61831
1015,48.36508,30.6118
1016,48.35401,30.59724
1017,48.33497,30.58609
1018,48.31373,30.5788
1019,48.29542,30.5788
1020,48.28566,30.56965
1021,48.2684,30.55972
1022,48.24334,30.55752
1023,48.21551,30.56452
1024,48.19191,30.57709
1025,48.17205,30.59048
1026,48.15976,30.59626
1027,32.27084,52.62328
1028,32.30274,52.62914
1029,32.33863,52.63158
1030,32.42115,52.62812
1031,32.48194,52.63931
1032,32.51197,52.63711
1033,32.53614,52.62971
1034,32.5503,52.6223
1035,32.54802,52.61392
1036,32.51515,52.59146
1037,32.50733,52.57563
1038,32.50864,52.56053
1039,32.51368,52.54971
1040,32.51173,52.54068
1041,32.47934,52.51529
1042,32.47234,52.49608
1043,32.4673,52.47403
1044,32.45533,52.45213
1045,32.44907,52.42719
1046,32.46949,52.36811
1047,32.46957,52.34349
1048,32.45493,52.32005
1049,32.41147,52.26976
1050,32.40821,52.25283
1051,32.40935,52.24189
1052,32.38885,52.22313
1053,32.37257,52.20043
1054,32.33692,52.18146
1055,32.32325,52.16323
1056,32.3086,52.154
1057,32.306,52.14142
1058,32.27703,52.10293
1059,32.23268,52.08112
1060,32.09498,52.04096
1061,32.07667,52.04023
1062,32.01645,52.05003
1063,31.97999,52.04784
1064,31.92661,52.03132
1065,31.90984,52.02928
1066,31.89145,52.03644
1067,31.87778,52.03164
1068,31.87127,52.02017
1069,31.87403,52.00715
1070,31.88071,51.99364
1071,31.88413,51.9746
1072,31.87916,51.94807
1073,31.88038,51.91376
1074,31.91293,51.84317
1075,31.90406,51.82087
1076,31.88551,51.8076
1077,31.87029,51.79076
1078,31.84116,51.79059
1079,31.77149,51.76675
1080,31.7422,51.75381
1081,31.69947,51.71727
1082,31.64454,51.6894
1083,31.62208,51.66739
1084,31.59571,51.65949
1085,31.58717,51.65282
1086,31.58888,51.6398
1087,31.61207,51.60253
1088,31.61411,51.59028
1089,31.60401,51.58275
1090,31.56568,51.56696
1091,31.53346,51.54222
1092,31.48878,51.52847
1093,31.45899,51.50617
1094,38.45232,48.33316
1095,38.43946,48.32518
1096,38.431,48.31367
1097,38.42506,48.27977
1098,38.41472,48.26634
1099,38.39584,48.25776
1100,38.37233,48.25202
1101,38.34108,48.25064
1102,38.30388,48.25259
1103,38.27296,48.25072
1104,38.23805,48.22582
1105,38.16358,48.20319
1106,38.14161,48.19164
1107,38.14112,48.17646
1108,38.17189,48.13646
1109,38.18914,48.1044
1110,38.21957,48.08633
1111,38.23609,48.07128
1112,38.24676,48.05484
1113,38.25318,48.02692
1114,38.27369,47.98379
1115,38.27369,47.97264
1116,38.27947,47.96223
1117,38.30323,47.94302
1118,38.33872,47.92276
1119,38.39649,47.89842
1120,38.41847,47.86913
1121,38.44321,47.86351
1122,38.46876,47.86978
1123,38.48146,47.88471
1124,38.49806,47.89769
1125,38.53289,47.89899
1126,38.60011,47.88524
1127,38.60564,47.87254
1128,38.59108,47.85179
1129,38.57106,47.83124
1130,38.563,47.819
1131,38.57097,47.81293
1132,38.64942,47.78823
1133,38.69402,47.76651
1134,38.69955,47.75776
1135,38.70216,47.73908
1136,38.72438,47.72455
1137,38.73308,47.69628
1138,38.76466,47.66771
1139,38.7811,47.64769
1140,38.79518,47.64142
1141,38.81267,47.62934
1142,38.82862,47.60692
1143,38.83741,47.58348
1144,38.83579,47.55907
1145,38.83969,47.54759
1146,38.84995,47.53734
1147,38.87843,47.5222
1148,38.89161,47.5078
