,row_id,xcoord,ycoord
76494,76494.0,-4.93369,56.96252
76495,76495.0,-4.89925,56.99077
76496,76496.0,-4.86466,57.01315
76497,76497.0,-4.8358099999999995,57.0102
76498,76498.0,-4.83905,57.00903
76499,76499.0,-4.84184,57.00666999999999
76500,76500.0,-4.84479,57.00402
76501,76501.0,-4.85494,56.997840000000004
76502,76502.0,-4.86436,56.990480000000005
76503,76503.0,-4.88247,56.97311
76504,76504.0,-4.89159,56.966640000000005
76505,76505.0,-4.91441,56.95839
76506,76506.0,-4.93133,56.94633
76507,76507.0,-4.94943,56.93808000000001
76508,76508.0,-4.95812,56.93161
77702,77702.0,-7.45845,54.19373
77703,77703.0,-7.448589999999999,54.17901
77704,77704.0,-7.4349,54.166940000000004
77705,77705.0,-7.444319999999999,54.16105
77706,77706.0,-7.46051,54.15428000000001
77707,77707.0,-7.47773,54.150459999999995
77708,77708.0,-7.4900899999999995,54.1531
77709,77709.0,-7.49303,54.16429
77710,77710.0,-7.4898,54.17783000000001
77711,77711.0,-7.49259,54.18931
77712,77712.0,-7.513789999999999,54.194019999999995
77713,77713.0,-7.52453,54.19931999999999
77714,77714.0,-7.54013,54.22286999999999
77715,77715.0,-7.5547,54.22817
77716,77716.0,-7.56986,54.23052
77717,77717.0,-7.61314,54.24876999999999
77718,77718.0,-7.61314,54.25554
77719,77719.0,-7.595619999999999,54.2576
77720,77720.0,-7.56883,54.274969999999996
77721,77721.0,-7.551019999999999,54.276740000000004
77722,77722.0,-7.54661,54.26879
77723,77723.0,-7.542339999999999,54.26673
77724,77724.0,-7.53763,54.26643000000001
77725,77725.0,-7.531739999999999,54.2629
77726,77726.0,-7.52836,54.2579
77727,77727.0,-7.52527,54.25054
77728,77728.0,-7.52365,54.24436
77729,77729.0,-7.524380000000001,54.24259
77730,77730.0,-7.51438,54.23846999999999
77731,77731.0,-7.4893600000000005,54.23288
77732,77732.0,-7.47655,54.22817
77733,77733.0,-7.478460000000001,54.22375
77734,77734.0,-7.48141,54.21227
77735,77735.0,-7.48347,54.20786
77736,77736.0,-7.4686,54.20521
77737,77737.0,-7.45845,54.19373
