Country,Latitude,Longitude,SiteID,Elevation,SiteName,min_lakes_distance,min_rivers_distance,min_borders_distance
Ireland,53.3604,-7.46547,S6739,45,Ardnaglew,0.419320903,0.176591124,1.16899397
Ireland,53.6045,-6.65563,S6740,0,Ardsallagh,0.438711354,0.408444384,0.408444384
Ireland,53.4924,-6.6809,S6741,0,Arodstown,0.349990134,0.47894209,0.47894209
Ireland,54.2519,-6.30987,S6742,0,Aughintober ,0.244827105,0.154301952,0.154301952
Ireland,52.7845,-9.08075,S6744,159,Ballaghfadda,0.536555234,0.06828642,0.06828642
Ireland,52.8548,-8.28545,S6745,192,Ballinagore,0.04510146,0.440550257,0.499960902
Ireland,51.8724,-8.547,S6746,0,Ballinaspig More,0.949348272,0.118271614,0.118271614
Ireland,52.4452,-8.57851,S6748,364,Ballingayrour,0.393375145,0.285807791,0.285807791
Ireland,53.2453,-8.84006,S6749,48,Ballinillaun,0.227428372,0.059981599,0.059981599
Ireland,54.2995,-6.29648,S6751,0,Ballintaggart,0.205489321,0.197565141,0.197565141
Ireland,53.6313,-6.79084,S6752,0,Ballinter,0.525550544,0.424850134,0.4964542
Ireland,51.9669,-8.38345,S6754,0,Ballinvinny South,0.852324414,0.073613423,0.073613423
Ireland,52.6445,-8.64632,S6756,133,Ballncurra,0.26178864,0.108643887,0.108643887
Ireland,54.474,-5.69105,S6757,0,Balloo,0.585473216,0.037859679,0.037859679
Ireland,53.5359,-6.19397,S6758,0,Ballough,0.438650322,0.068979598,0.068979598
Ireland,55.0392,-7.30437,S6759,141,Ballyarnet,0.671640452,0.048996296,0.048996296
Ireland,52.7799,-6.9404,S6760,0,Ballybannon,0.526842235,0.025391867,0.493988397
Ireland,52.7956,-6.9143,S6761,0,Ballybar,0.497195678,0.037622766,0.513161554
Ireland,53.4271,-7.46582,S6762,68,Ballybrennan,0.393407959,0.242636771,1.190527852
Ireland,54.7317,-6.82546,S6763,75,Ballybriest,0.28205822,0.300000642,0.389824801
Ireland,52.0665,-8.31647,S6764,0,Ballybrowney,0.761829188,0.164840738,0.164840738
Ireland,52.8742,-6.83096,S6765,0,Ballyburn ,0.382679569,0.100589759,0.608204115
Ireland,52.8196,-6.62906,S6767,0,Ballyconnell,0.310472479,0.304305489,0.441345712
Ireland,52.7845,-9.08075,S6768,159,Ballycorick,0.536555234,0.06828642,0.06828642
Ireland,52.924,-7.47479,S6769,362,Ballycuddahy,0.681809875,0.242082107,0.794272689
Ireland,52.6639,-8.62677,S6770,127,Ballycullen,0.234309099,0.124729482,0.124729482
Ireland,52.4064,-7.96639,S6771,60,Ballydrehid,0.590880149,0.037488677,0.441916299
Ireland,52.1676,-10.4022,S6773,138,Ballyferriter,0.810882913,0.010462127,0.010462127
Ireland,54.8977,-5.86435,S6774,111,Ballygalley,0.420916994,0.008398059,0.008398059
Ireland,52.4759,-6.62589,S6775,0,Ballygillistown,0.645305834,0.170857323,0.170857323
Ireland,54.6229,-6.23362,S6776,0,Ballygortgarve,0.039029222,0.185298145,0.306545116
Ireland,54.5005,-5.79055,S6777,0,Ballygowan,0.482646244,0.083184891,0.083184891
Ireland,54.9712,-7.18328,S6778,240,Ballygroll,0.706148763,0.085945928,0.085945928
Ireland,54.791,-5.7064,S6779,0,Ballykeel,0.539595778,0.011746493,0.011746493
Ireland,53.4908,-7.68038,S6780,103,Ballykilmore,0.169798211,0.379931532,1.097411686
Ireland,54.2805,-9.42961,S6781,51,Ballyknock,0.223542562,0.041602049,0.041602049
Ireland,52.1998,-8.3663,S6782,91,Ballylegan,0.622425964,0.304166411,0.304166411
Ireland,52.5636,-9.03415,S6783,86,Ballylin,0.633014941,0.055360658,0.055360658
Ireland,54.8475,-5.85064,S6784,0,Ballyloran,0.413480193,0.03945873,0.03945873
Ireland,52.6639,-8.62677,S6785,127,Ballymackeamore,0.234309099,0.124729482,0.124729482
Ireland,53.2068,-6.14879,S6786,0,Ballyman,0.317951886,0.049394125,0.049394125
Ireland,53.0593,-6.77324,S6787,0,Ballymount,0.229171944,0.214567613,0.625268204
Ireland,52.4813,-8.70124,S6788,77,Ballynabanoge,0.419578246,0.198056963,0.198056963
Ireland,54.4971,-8.18696,S6789,108,Ballynacarrick,0.028686075,0.023650541,0.023728854
Ireland,52.6014,-9.11003,S6790,210,Ballynacragga,0.668277794,0.043040095,0.043040095
Ireland,54.3693,-5.72444,S6791,0,Ballynacraig,0.583200293,0.023474467,0.023474467
Ireland,53.4045,-7.73173,S6792,126,Ballynagarbry,0.172634801,0.350987513,1.119292286
Ireland,55.1876,-6.18423,S6793,0,Ballynagard,0.470977904,0.03244926,0.03244926
Ireland,54.5421,-5.96306,S6794,0,Ballynahatty,0.305354242,0.084469242,0.084469242
Ireland,53.4469,-6.97102,S6795,0,Ballynakill,0.509228548,0.298385587,0.749914383
Ireland,53.8965,-6.95312,S6796,0,Ballynamona,0.552494128,0.150462816,0.574502306
Ireland,52.1609,-8.08678,S6797,0,Ballynoe West,0.749238311,0.259414643,0.285938565
Ireland,52.117,-8.268,S6798,0,Ballyoran Bog,0.722754573,0.21517076,0.21517076
Ireland,54.8508,-5.75544,S6800,84,Ballyprior Beg,0.504954269,0.007180446,0.007180446
Ireland,52.9792,-6.04225,S6801,0,Ballyremon,0.452207251,0.015078889,0.015078889
Ireland,51.507,-9.688,S6802,0,Ballyrisode,0.539371665,0.025719652,0.025719652
Ireland,55.1376,-6.94662,S6803,0,Ballyscullion,0.590545344,0.028382311,0.028382311
Ireland,52.5784,-8.67075,S6805,182,Ballyveelish,0.325419035,0.124132872,0.124132872
Ireland,51.94,-7.88295,S6806,0,Ballyvergan,1.042386596,0.01677463,0.01677463
Ireland,51.94,-7.88295,S6807,0,Ballyvergin,1.042386596,0.01677463,0.01677463
Ireland,52.5078,-9.07616,S6808,94,Ballyvoghan,0.615583582,0.116501321,0.116501321
Ireland,54.6472,-5.56039,S6810,0,Ballywilliam,0.679786628,0.016018442,0.016018442
Ireland,53.4954,-6.3929,S6811,0,Baltrasna,0.308728238,0.20103936,0.20103936
Ireland,51.8785,-8.6454,S6812,0,Barnagore,0.859612077,0.192858127,0.192858127
Ireland,51.9015,-8.46768,S6813,0,Barrees Valley,0.915377976,0.04192671,0.04192671
Ireland,52.8164,-6.8224,S6814,0,Baunogenasraid,0.416609932,0.113317612,0.555473488
Ireland,53.0499,-9.16238,S6815,43,Baur South,0.28249685,0.061246757,0.061246757
Ireland,54.7134,-6.21676,S6816,0,Bay Farm,0.023607806,0.212317148,0.300486978
Ireland,54.1314,-8.41686,S6818,42,Behy,0.317752514,0.121380114,0.121380114
Ireland,53.9723,-9.48625,S6819,87,Belderg Beg,0.20485399,0.108397892,0.108397892
Ireland,54.2974,-9.53334,S6820,0,Belderg More,0.309711139,0.012972995,0.012972995
Ireland,53.4292,-6.46981,S6821,0,Bennetstown,0.232067378,0.26424621,0.26424621
Ireland,52.9187,-7.36998,S6822,584,Blackhill,0.754732762,0.230016682,0.731492289
Ireland,52.9114,-7.51086,S6823,197,Boherard,0.669899291,0.257365166,0.789330467
Ireland,52.5978,-6.33683,S6825,0,Bolinready,0.549123864,0.122328695,0.122328695
Ireland,52.6726,-7.71088,S6826,138,Borris,0.601047994,0.099827213,0.582243027
Ireland,51.4915,-9.71993,S6827,0,Boulysallagh,0.563868871,0.011423471,0.011423471
Ireland,53.6313,-6.79084,S6828,0,Boyerstown,0.525550544,0.424850134,0.4964542
Ireland,54.295,-6.44578,S6829,0,Brackagh,0.193917365,0.251877317,0.263418672
Ireland,52.2972,-8.1683,S6830,18,Brackbaun,0.590538186,0.255561665,0.402595847
Ireland,54.3413,-5.74849,S6832,0,Briggs Rock,0.572157397,0.040994294,0.040994294
Ireland,53.3441,-6.26749,S6833,0,Broomfield,0.252358729,0.049414218,0.049414218
Ireland,54.2427,-9.65135,S6834,13,Bunalty,0.38425406,0.093283204,0.093283204
Ireland,55.0189,-7.32807,S6835,113,Buncranna Road,0.640766152,0.078093361,0.078093361
Ireland,52.9927,-6.89021,S6836,0,Burtown Little,0.363019869,0.081462238,0.71160785
Ireland,52.8154,-6.83824,S6837,0,Busherstown,0.428533537,0.098189391,0.549731424
Ireland,52.8154,-6.83824,S6838,0,Busherstown ,0.428533537,0.098189391,0.549731424
Ireland,52.9205,-7.56657,S6839,194,Bushfield,0.613635105,0.242772507,0.805562714
Ireland,52.3865,-7.93959,S6840,59,Caherabbey ,0.622360762,0.018517152,0.416162996
Ireland,53.1952,-8.81577,S6841,50,Caherweelder,0.273011846,0.083148196,0.083148196
Ireland,52.6369,-9.14754,S6842,233,Cahiracon,0.678257326,0.013150836,0.013150836
Ireland,52.8233,-9.00183,S6843,204,Cahircalla Beg,0.504344254,0.061955914,0.061955914
Ireland,52.8276,-9.00627,S6844,249,Cahircalla More,0.499398463,0.067431055,0.067431055
Ireland,54.6146,-7.15352,S6846,112,Caledon,0.503663107,0.178052694,0.429698158
Ireland,52.5456,-7.39634,S6847,72,Callan,0.927840249,0.212338074,0.421737357
Ireland,51.4848,-9.7322,S6848,0,Callaros Oughter,0.574287319,0.015638804,0.015638804
Ireland,53.9094,-8.46594,S6849,81,Callow,0.42639887,0.033168161,0.301766467
Ireland,54.2706,-8.47153,S6850,67,Caltragh,0.31674962,0.006126794,0.006126794
Ireland,52.841,-7.49872,S6851,174,Cannonswood,0.701442158,0.300068566,0.718112662
Ireland,51.7225,-9.69802,S6852,87,Canshanavoe,0.342792525,0.048569564,0.048569564
Ireland,52.9477,-7.35391,S6853,209,Cappaloughlin,0.74574358,0.197584741,0.748809449
Ireland,53.0625,-7.41407,S6854,407,Cappanrush,0.624485304,0.109786034,0.878407449
Ireland,53.2809,-8.53374,S6855,59,Caraun More,0.330119824,0.366062334,0.366062334
Ireland,53.2717,-6.20564,S6856,0,Carmanhall,0.27722201,0.050882045,0.050882045
Ireland,53.9723,-9.48625,S6857,87,Carn bog,0.20485399,0.108397892,0.108397892
Ireland,54.0312,-6.41118,S6858,0,Carn more,0.452323933,0.053527575,0.053527575
Ireland,54.2558,-9.80494,S6859,13,Carnhill,0.532756243,0.017947345,0.017947345
Ireland,53.2582,-6.17311,S6860,0,Carrickmines,0.305698077,0.04491411,0.04491411
Ireland,54.5969,-7.05062,S6861,304,Carrickmore,0.442479721,0.163890482,0.44673995
Ireland,53.1515,-6.50859,S6862,0,Carrig,0.005563919,0.35017524,0.35017524
Ireland,51.8979,-8.47109,S6863,0,Carrigacat ,0.919052396,0.043835142,0.043835142
Ireland,51.8792,-8.64926,S6864,0,Carrigane,0.855689421,0.195248853,0.195248853
Ireland,51.9016,-8.11998,S6865,0,Carrigatogher,0.972486211,0.064562959,0.064562959
Ireland,52.6639,-8.62677,S6866,127,Carrigdirty,0.234309099,0.124729482,0.124729482
Ireland,53.6343,-7.97228,S6867,80,Carrigeens,0.035727985,0.345549746,0.78695694
Ireland,51.5424,-9.1281,S6868,0,Carrigillihy,0.613757294,0.013120137,0.013120137
Ireland,51.8932,-8.56515,S6869,0,Carrigrohane,0.930749387,0.136077758,0.136077758
Ireland,54.6616,-7.58824,S6870,34,Carrowkilla,0.203722428,0.256807698,0.305268546
Ireland,53.7338,-9.17181,S6871,60,Carrowlisdooaun,0.139782656,0.399507532,0.399507532
Ireland,53.9921,-8.98899,S6872,73,Carrowneden,0.201815422,0.211924232,0.211924232
Ireland,53.3246,-8.70597,S6873,53,Carrowntober,0.340260159,0.215479508,0.215479508
Ireland,52.5168,-7.89117,S6874,100,Cashel,0.554190634,0.057631725,0.504312156
Ireland,52.0614,-9.52644,S6875,268,Cashelkeelty,0.005012554,0.191580352,0.191580352
Ireland,54.7134,-6.21676,S6876,0,Castle Cara,0.023607806,0.212317148,0.300486978
Ireland,54.5621,-6.04742,S6877,0,Castle Mahon,0.218807377,0.139514773,0.139514773
Ireland,52.4753,-8.36379,S6879,76,Chancellorsland,0.351894938,0.37195807,0.434893941
Ireland,53.4333,-6.35081,S6880,0,Cherryhound,0.265728824,0.154979346,0.154979346
Ireland,53.1547,-6.9725,S6881,0,Cherryville,0.411829356,0.089507133,0.778492615
Ireland,51.8979,-8.47109,S6882,0,Claidh Dubh,0.919052396,0.043835142,0.043835142
Ireland,53.2914,-6.68887,S6883,0,Clane,0.194367086,0.396112611,0.473990034
Ireland,52.8259,-8.9679,S6884,184,Clare abbey,0.476059705,0.055089077,0.055089077
Ireland,51.8979,-8.47109,S6885,0,Clashadunna,0.919052396,0.043835142,0.043835142
Ireland,51.6979,-8.4351,S6886,0,Clashroe,1.109001765,0.005228547,0.005228547
Ireland,52.4749,-8.1572,S6887,107,Cloghabreedy,0.445425698,0.166305957,0.580642139
Ireland,53.4011,-7.01611,S6888,0,Cloghaclocka,0.522307477,0.241465968,0.799761743
Ireland,54.4099,-7.17256,S6889,88,Clogher,0.354169046,0.023488016,0.635127702
Ireland,54.2978,-6.0966,S6891,0,Cloghskelt,0.31426111,0.223699714,0.223699714
Ireland,53.9906,-6.71736,S6892,0,Cloghvally,0.543055017,0.118723464,0.343617787
Ireland,53.0075,-7.37501,S6893,211,Clonadacasey,0.689877403,0.145249811,0.811503166
Ireland,53.2775,-6.23111,S6894,0,Clonard,0.254553912,0.063364133,0.063364133
Ireland,53.2201,-7.82895,S6895,87,Clonast bog,0.249796707,0.344464344,1.065900293
Ireland,53.0191,-7.34226,S6896,249,Clonboyne,0.707576469,0.126324967,0.80726373
Ireland,53.4891,-6.87076,S6897,0,Cloncowan,0.462977248,0.379940301,0.645054451
Ireland,53.5514,-7.40268,S6898,107,Clonikilvant,0.436973464,0.366533145,1.086918672
Ireland,52.5106,-8.15166,S6899,46,Clonmore,0.413393035,0.159599323,0.610322647
Ireland,52.9551,-7.44445,S6900,678,Clonrud,0.677374752,0.213008942,0.802042477
Ireland,53.3789,-6.68053,S6901,0,Clonsast,0.255706314,0.440328841,0.463448845
Ireland,53.5514,-7.40268,S6903,107,Clonva,0.436973464,0.366533145,1.086918672
Ireland,53.4934,-6.69157,S6904,0,Clonymeath,0.35628261,0.488495927,0.488495927
Ireland,53.6743,-7.97405,S6905,78,Cloonbony,0.031137612,0.308337371,0.757047232
Ireland,53.5862,-8.44166,S6906,99,Clooncullaun,0.382422981,0.31876467,0.582093268
Ireland,53.9474,-7.78344,S6907,36,Cloone,0.176891262,0.323520834,0.699735789
Ireland,53.666,-9.07655,S6908,44,Clooneen,0.213298763,0.393467956,0.394156997
Ireland,53.7631,-8.13153,S6909,108,Cloonfinlough,0.140429066,0.191031845,0.584703445
Ireland,53.9723,-9.48625,S6910,87,Cloongalloon,0.20485399,0.108397892,0.108397892
Ireland,53.9525,-8.1533,S6911,176,Cloongownagh,0.139999416,0.031468341,0.439612658
Ireland,52.7238,-8.5506,S6912,133,Cloonlara,0.137567122,0.206913099,0.206913099
Ireland,54.0871,-9.17671,S6913,289,Cloonturk,0.050233667,0.068509124,0.068509124
Ireland,53.5614,-6.55926,S6914,0,Clowanstown,0.370403033,0.340866346,0.340866346
Ireland,51.9007,-10.3715,S6915,293,Coarha More,0.792889408,0.013183292,0.013183292
Ireland,54.2558,-5.62723,S6917,74,Coney Island,0.718672085,0.001495861,0.001495861
Ireland,53.6313,-6.79084,S6918,0,Cooksland,0.525550544,0.424850134,0.4964542
Ireland,53.6313,-6.79084,S6919,0,Cookstown,0.525550544,0.424850134,0.4964542
Ireland,53.6313,-6.79084,S6920,0,Cookstown ,0.525550544,0.424850134,0.4964542
Ireland,52.4749,-8.1572,S6921,107,Coolahollaga,0.445425698,0.166305957,0.580642139
Ireland,53.2128,-8.46166,S6922,88,Cooleeny,0.23133104,0.433265535,0.433265535
Ireland,52.8816,-7.54796,S6923,170,Coolfin,0.642027702,0.252942886,0.764247045
Ireland,53.2738,-9.05178,S6925,30,Cooltymurraghy,0.053396353,0.009561072,0.009561072
Ireland,51.5329,-9.53505,S6926,0,Cooradarrigan,0.487404325,0.014560783,0.014560783
Ireland,55.0414,-6.30091,S6937,0,Corkey,0.318042562,0.175367825,0.175367825
Ireland,54.4514,-7.52563,S6938,23,Corlea,0.141037519,0.150353702,0.524452898
Ireland,53.9735,-8.00328,S6939,169,Corlona,0.093612787,0.10573822,0.556747654
Ireland,52.2568,-7.1292,S6940,0,Corradoon,1.045421551,0.007592134,0.085332763
Ireland,53.7101,-7.42548,S6941,27,Corralanna,0.443448974,0.343886505,1.066737311
Ireland,52.9221,-7.52742,S6943,205,Corraun,0.6513076,0.249806905,0.801712727
Ireland,52.1081,-8.27263,S6944,0,Corrin,0.730241082,0.205820478,0.205820478
Ireland,54.9154,-6.3956,S6946,0,Craigs,0.189601773,0.097458999,0.317131665
Ireland,53.628,-8.18863,S6947,85,Creggan,0.129445495,0.334668098,0.663456382
Ireland,52.5349,-8.86969,S6948,164,Croagh,0.506237412,0.148078627,0.148078627
Ireland,54.2222,-9.22159,S6949,54,Croghaun,0.125250979,0.008160055,0.008160055
Ireland,54.1494,-7.18043,S6950,239,Crossreagh,0.255073779,0.085973413,0.828396977
Ireland,51.6856,-9.9337,S6951,105,Crumpane,0.511643205,0.031109139,0.031109139
Ireland,52.8995,-7.5097,S6952,180,Cuffsborough,0.673940598,0.268989113,0.777374077
Ireland,53.8848,-9.50033,S6953,91,Cuilmore,0.258951398,0.063024836,0.063024836
Ireland,54.255,-8.59725,S6954,41,Culleenamore,0.430439328,0.008388713,0.008388713
Ireland,54.2118,-8.99169,S6955,58,Culleens,0.271011399,0.079721095,0.079721095
Ireland,54.2025,-6.56769,S6956,0,Cullyhanna Lough,0.304542751,0.249539692,0.279235127
Ireland,54.2025,-6.56769,S6957,0,Curragh,0.304542751,0.249539692,0.279235127
Ireland,52.3183,-7.98752,S6958,0,Curraghatoor,0.656088193,0.083528233,0.365122899
Ireland,53.2201,-7.82895,S6959,87,Curraghnore,0.249796707,0.344464344,1.065900293
Ireland,52.0518,-8.30679,S6960,0,Curraghprevin ,0.778021457,0.149110591,0.149110591
Ireland,52.5784,-8.67075,S6961,182,Curraghtarsna,0.325419035,0.124132872,0.124132872
Ireland,51.94,-7.88295,S6962,0,Curraheen,1.042386596,0.01677463,0.01677463
Ireland,52.5994,-8.27878,S6963,74,Cush,0.273491691,0.303589663,0.478083032
Ireland,53.462,-6.5223,S6964,0,Darcystown,0.266667189,0.324099127,0.324099127
Ireland,54.7134,-6.21676,S6965,0,Demesne,0.023607806,0.212317148,0.300486978
Ireland,52.9477,-7.35391,S6966,209,Derrinsallagh,0.74574358,0.197584741,0.748809449
Ireland,54.2371,-6.32677,S6967,0,Derrycraw,0.254546906,0.146689906,0.146689906
Ireland,53.547,-9.34664,S6968,60,Derryfadda,0.015517838,0.261955395,0.261955395
Ireland,54.4265,-6.70344,S6969,26,Derryoghil,0.141824536,0.003509672,0.535301708
Ireland,52.9258,-7.60775,S6970,173,Derryvorrigan,0.572426834,0.204771804,0.818461547
Ireland,53.1667,-6.46667,S6971,0,Dillonstown,0.017560265,0.307106582,0.307106582
Ireland,53.3691,-7.05288,S6972,55,Dogstown,0.540637718,0.203724723,0.834998555
Ireland,52.5065,-8.76171,S6973,115,Dollas ,0.440368133,0.161148951,0.161148951
Ireland,52.0614,-9.52644,S6974,268,Domalught,0.005012554,0.191580352,0.191580352
Ireland,53.8683,-6.44711,S6976,0,Donaghmore,0.616899086,0.08038623,0.08038623
Ireland,54.735,-6.136,S6977,0,Donegore,0.107195316,0.232363722,0.232363722
Ireland,53.2902,-8.9881,S6978,45,Doughiska,0.077712271,0.037039276,0.037039276
Ireland,52.0614,-9.52644,S6980,268,Dromatouk,0.005012554,0.191580352,0.191580352
Ireland,51.5885,-9.67785,S6981,0,Dromnea,0.45851468,0.038965857,0.038965857
Ireland,52.2881,-9.67321,S6982,127,Dromthacker,0.227209708,0.07578009,0.07578009
Ireland,53.5077,-6.57727,S6984,0,Drumree ,0.32192339,0.377862076,0.377862076
Ireland,54.5207,-7.7211,S6985,56,Drumwhinny,0.019425223,0.068931285,0.419082677
Ireland,55.1655,-7.19602,S6986,194,Drung,0.804752474,0.031957979,0.031957979
Ireland,53.1152,-6.77536,S6987,0,D•À__n Ailinne,0.216668356,0.240263033,0.603540801
Ireland,53.9289,-8.00418,S6988,134,Dun of Drumsna,0.049008018,0.105424652,0.578659558
Ireland,53.42,-6.475,S6989,0,Dunboyne,0.22286239,0.266962116,0.266962116
Ireland,54.2583,-5.8423,S6990,0,Dundrum,0.534714037,0.023250019,0.023250019
Ireland,54.2222,-5.88117,S6991,0,Dundrum Sandhills,0.528367151,0.013653706,0.013653706
Ireland,54.5969,-7.05062,S6992,304,Dungate,0.442479721,0.163890482,0.44673995
Ireland,55.0114,-6.41174,S6994,0,Dunloy,0.27342844,0.123637128,0.22051962
Ireland,52.405,-8.35333,S6995,152,Duntryleague,0.422689361,0.372643424,0.479665745
Ireland,54.1624,-6.11269,S6996,0,Edenagarry,0.405913225,0.101067934,0.101067934
Ireland,53.813,-7.89499,S6997,107,Edercloon,0.052313418,0.253743446,0.731824416
Ireland,55.0268,-7.17831,S6999,538,Eglinton,0.722575405,0.030161422,0.030161422
Ireland,53.7452,-6.79874,S7000,0,Emlagh Bog,0.627607428,0.311226738,0.452824578
Ireland,54.9945,-7.32,S7001,102,Enagh,0.627980992,0.084611723,0.084611723
Ireland,53.4667,-7.25924,S7002,50,Enniscoffey,0.586308903,0.319524399,0.98624035
Ireland,52.7845,-9.08075,S7004,159,Fahee ,0.536555234,0.06828642,0.06828642
Ireland,54.9078,-6.54069,S7005,0,Fallahogy,0.166982464,0.03038363,0.304987952
Ireland,53.4474,-10.134,S7006,24,False Bay,0.611654336,0.008411522,0.008411522
Ireland,54.0609,-6.37637,S7007,0,Faughart,0.423127534,0.047823894,0.047823894
Ireland,52.1398,-8.26653,S7008,29,Fermoy,0.701086893,0.237989094,0.237989094
Ireland,53.5955,-6.32543,S7009,0,Fourknocks,0.424683942,0.113385251,0.113385251
Ireland,53.1532,-6.89372,S7010,0,French Furze ,0.333035859,0.168300551,0.702840241
Ireland,53.4358,-8.47832,S7011,86,Gallagh,0.415149479,0.439589527,0.468704117
Ireland,51.8717,-8.51966,S7012,0,Garrayndarragh,0.947618373,0.091213991,0.091213991
Ireland,52.6604,-7.22578,S7013,30,Garrincreen,0.822961564,0.241530651,0.435825663
Ireland,54.3132,-9.59,S7014,0,Geevraun,0.364728119,0.054691793,0.054691793
Ireland,53.2481,-6.36098,S7015,0,Glassamucky,0.122744008,0.173797579,0.173797579
Ireland,53.462,-6.5223,S7016,0,Glebe,0.266667189,0.324099127,0.324099127
Ireland,53.9723,-9.48625,S7017,87,Glencullin,0.20485399,0.108397892,0.108397892
Ireland,53.8636,-7.25154,S7018,0,Glencurran Cave,0.354451753,0.195406368,0.87418639
Ireland,54.3052,-9.458,S7020,64,Glenurla,0.260658321,0.006111301,0.006111301
Ireland,53.4147,-7.52854,S7021,75,Gneevebeg,0.339121857,0.244057396,1.244527245
Ireland,53.6336,-6.2564,S7022,0,Gormanstown,0.487085891,0.035070525,0.035070525
Ireland,53.8115,-9.50653,S7023,83,Gortaroe,0.209429875,0.060381144,0.060381144
Ireland,54.2689,-10.0093,S7024,20,Gortbrack ,0.732901455,0.023187861,0.023187861
Ireland,54.1733,-7.69633,S7026,171,Gortlaunaght,0.112322291,0.157059573,0.60996422
Ireland,54.2386,-9.8534,S7028,70,Gortmelia,0.574372029,0.017938264,0.017938264
Ireland,53.2738,-9.05178,S7029,30,Gortnahoon,0.053396353,0.009561072,0.009561072
Ireland,52.167,-8.26649,S7030,53,Gortore 1,0.674873666,0.265039318,0.265039318
Ireland,52.2568,-7.1292,S7032,0,Grace Dieu,1.045421551,0.007592134,0.085332763
Ireland,54.2682,-9.86083,S7033,0,Graghil ,0.589765896,0.003002216,0.003002216
Ireland,52.1965,-7.42374,S7034,10,Graigueshoneen,1.117190311,0.071781589,0.071781589
Ireland,53.7281,-8.23414,S7035,121,Grange,0.196219552,0.257988841,0.553929101
Ireland,54.3717,-6.68911,S7036,11,Grangemore,0.17725967,0.041363797,0.484685888
Ireland,52.2881,-7.15311,S7037,0,Granny,1.034111896,0.016630508,0.120723817
Ireland,55.0247,-7.28042,S7038,226,Gransha ,0.677096217,0.035159956,0.035159956
Ireland,52.1854,-8.9294,S7039,140,Greenfield,0.574734275,0.442057048,0.442057048
Ireland,54.5353,-5.56003,S7040,0,Greyabbey Bay,0.697105587,0.016527807,0.016527807
Ireland,53.3572,-7.49489,S7041,50,Hallsfarm,0.394842132,0.18033902,1.17818033
Ireland,53.2246,-6.71738,S7042,0,Halverstown,0.175574292,0.351083302,0.514032223
Ireland,53.215,-6.66518,S7043,0,Hanlonstown,0.125578677,0.387332575,0.466134704
Ireland,53.495,-6.41621,S7044,0,Harlockstown,0.303150286,0.223981803,0.223981803
Ireland,52.3536,-6.64687,S7045,0,Harristown Big,0.769366178,0.149150111,0.149150111
Ireland,54.345,-6.759,S7046,3,Haughey's Fort,0.239429495,0.058370378,0.517250967
Ireland,53.1723,-6.52094,S7047,0,Haylands,0.006560069,0.349631514,0.349631514
Ireland,53.9624,-6.41771,S7048,0,Haynestown ,0.521288791,0.044805558,0.044805558
Ireland,53.6291,-6.98775,S7049,0,Heathstown,0.64533163,0.417005529,0.671563763
Ireland,52.6993,-8.51537,S7050,148,Hermitage,0.134789279,0.237266592,0.237266592
Ireland,52.3262,-10.02,S7051,273,Illauntannig,0.493970832,0.016762989,0.016762989
Ireland,54.4008,-7.41843,S7052,12,Imeroo,0.178481277,0.140788034,0.607651358
Ireland,52.5906,-9.08452,S7053,207,Inchagreenoge,0.663247614,0.036330111,0.036330111
Ireland,52.7243,-7.63024,S7054,92,Inchirourke,0.634061337,0.177086333,0.621895101
Ireland,54.2435,-9.86929,S7055,63,Inver,0.590988007,0.012757402,0.012757402
Ireland,52.0131,-8.50413,S7056,0,Island,0.80546998,0.148752938,0.148752938
Ireland,54.8167,-5.7,S7057,1,Island Magee,0.550481127,0.008231677,0.008231677
Ireland,54.6146,-7.15352,S7058,112,Island McHugh,0.503663107,0.178052694,0.429698158
Ireland,52.7491,-7.55649,S7059,157,Johnstown,0.68507052,0.253783636,0.635061554
Ireland,53.5208,-7.63226,S7060,106,Keenoge,0.209388423,0.381057344,1.115558597
Ireland,52.3137,-6.45807,S7061,0,Kerloge,0.803597903,0.003408519,0.003408519
Ireland,51.9035,-8.44314,S7062,0,Kilbrien,0.913209645,0.023468792,0.023468792
Ireland,52.0575,-8.20864,S7063,0,Kilcor South,0.796369824,0.162771565,0.162771565
Ireland,52.9225,-7.55654,S7064,195,Kilcotton,0.62289003,0.252985695,0.8059683
Ireland,55.1314,-6.32594,S7065,0,Kilcroagh,0.410019921,0.105970177,0.105970177
Ireland,52.5137,-8.80605,S7066,149,Kilfinny,0.468182471,0.153710938,0.153710938
Ireland,53.2604,-6.21981,S7067,0,Kilgobbin,0.260631211,0.068967798,0.068967798
Ireland,52.1002,-7.74065,S7068,0,Kilgreany,0.970990575,0.111582777,0.111582777
Ireland,51.9766,-8.37712,S7069,0,Killalough,0.843170593,0.083915219,0.083915219
Ireland,52.286,-7.10041,S7070,0,Killaspy,1.005024707,0.03231114,0.103069998
Ireland,53.5514,-7.40268,S7071,107,Killavally,0.436973464,0.366533145,1.086918672
Ireland,52.0536,-7.9446,S7072,0,Killeenagh Mountain,0.913357292,0.119905373,0.119905373
Ireland,51.9256,-8.51372,S7073,0,Killeens,0.893427813,0.09384394,0.09384394
Ireland,53.6313,-6.79084,S7074,0,Killegland,0.525550544,0.424850134,0.4964542
Ireland,52.3901,-7.90828,S7075,48,Killemly,0.637735676,0.014233935,0.414114277
Ireland,53.2774,-8.55923,S7076,50,Killescragh,0.348166416,0.340344185,0.340344185
