,country,latitude,longitude,siteid,sitename,slope,profile,tangential,aspect,elevation,lakes_distance,rivers_distance,borders_distance
741,Great Britain,53.0979,-2.28677,S6463,Lawton,2.79565,0.0012900000000000001,0.00486,114.37543000000001,126,3.717566787,0.48480655100000003,0.48480655100000003
742,Great Britain,51.1538,-1.4323,S6464,Leckford Estate,6.32766,1e-05,0.00084,35.70619,98,3.799384577,0.238097425,0.238097425
743,Great Britain,58.7884,-2.94971,S6465,Liddle Far,1.67999,5e-05,-0.0008699999999999999,105.38588999999999,0,1.6455497380000002,0.025145085,0.025145085
744,Great Britain,53.1151,-1.7743799999999998,S6466,Liffs Low,8.27988,0.00161,0.00264,300.5303,16,4.033814446,0.955189675,0.955189675
745,Great Britain,53.3209,-2.27025,S6467,Lindow Moss,1.18346,-0.0025,0.00023999999999999998,168.71266,102,3.552369596,0.430639307,0.430639307
746,Great Britain,51.7737,1.1097299999999999,S6468,Lion Point,1.8813400000000002,0.00216,0.00203,7.07273,4,3.904361887,0.026922302999999998,0.026922302999999998
747,Great Britain,52.538000000000004,0.35796,S6469,Littleport,2.8799799999999998,-0.00078,-0.00179,105.28753999999999,1,4.61319301,0.062928052,0.231907114
748,Great Britain,52.3565,0.25722,S6470,Little Thetford,1.15854,0.0023899999999999998,-0.00023999999999999998,348.46469,1,4.710937377,0.137942105,0.43110815799999996
749,Great Britain,51.7856,0.47221,S6471,Little Waltham,0.92684,-0.00105,0.0,90.0,39,4.533870009,0.23566858,0.23566858
750,Great Britain,53.218,-4.1075099999999996,S6472,Llandegai,0.7719199999999999,-0.0009699999999999999,-0.00035,180.0,90,2.3549248919999997,0.021347248,0.021347248
751,Great Britain,56.4141,-3.53347,S6473,Loanleven,4.05738,-0.00229,-0.00317,65.72475,0,0.510577463,0.080600696,0.215448547
752,Great Britain,55.1052,-3.5660199999999995,S6474,Locharbriggs,1.22902,-0.00131,-0.00151,311.09148999999996,380,1.35710986,0.109863432,0.109863432
753,Great Britain,56.3882,-5.4186,S6475,Loch Nell,30.556390000000004,0.0042,0.0009,125.45148,484,0.180174055,0.036982215,0.036982215
754,Great Britain,51.7507,0.7065100000000001,S6476,Loftsfarm,1.31803,0.0015,0.00164,328.17291,7,4.306526191000001,0.026712026,0.026712026
755,Great Britain,53.6097,-1.98941,S6477,Lominot,14.0741,0.0017699999999999999,0.00172,22.77175,8,3.5297982230000002,0.755740104,0.755740104
756,Great Britain,50.8742,-0.6766300000000001,S6478,Long Down,6.387630000000001,2e-05,0.00015,290.03824,0,3.75888833,0.120747182,0.120747182
757,Great Britain,52.5521,-2.8540400000000004,S6479,Long Mynd,4.25822,-0.00042,2e-05,36.686440000000005,137,3.656408743,0.458973935,0.7214943840000001
758,Great Britain,51.7325,-5.11684,S6480,Longstone Field,1.9702099999999998,0.00022,0.00187,304.61359,99,1.950964689,0.035459951,0.035459951
759,Great Britain,52.538999999999994,-0.26777,S6481,Longville,0.44506,0.0007700000000000001,-0.00013000000000000002,211.37232999999998,0,5.2385989010000005,0.224665351,0.44500776700000005
760,Great Britain,54.091,-0.28431999999999996,S6482,Low Claythorpe,2.39519,-0.00041,0.0014,60.44546,0,4.487699108999999,0.08585147800000001,0.08585147800000001
761,Great Britain,53.3498,-1.8077,S6483,Mam Tor,31.55664,0.00123,0.00103,337.55179,9,3.8416769289999997,0.861331176,0.89208222
762,Great Britain,54.153999999999996,-2.76895,S6484,Manor Farm,11.0726,-0.00799,-0.0014199999999999998,28.369320000000002,372,2.595819195,0.039498057,0.039498057
763,Great Britain,51.5394,-0.50169,S6485,Mansfield Farm,2.11755,-0.0007599999999999999,-0.00091,280.10281000000003,0,4.441608444,0.595939754,0.74039268
764,Great Britain,51.3367,1.3756899999999999,S6486,Manston,1.60415,-0.00084,-0.00016,313.76743,39,3.7383743810000003,0.010058648,0.010058648
765,Great Britain,51.4963,0.2764,S6487,Mar Dyke,3.7075099999999996,-0.0017800000000000001,-0.0017399999999999998,180.0,4,4.740073917,0.116433776,0.116433776
766,Great Britain,50.7073,-2.4376599999999997,S6488,Maumbury Rings,2.18893,-0.00259,0.00209,360.0,23,3.286507119,0.069802192,0.069802192
767,Great Britain,51.6975,0.767,S6489,Maylandsea,1.31692,-0.00149,-0.00164,148.14246,2,4.254774455,0.007888194,0.007888194
768,Great Britain,51.1758,-2.79402,S6490,Meare,0.78692,-0.00045999999999999996,-0.00318,62.063680000000005,104,3.7942324910000003,0.212053286,0.212053286
769,Great Britain,51.1469,-2.81497,S6491,Meare Heath,2.36713,0.0010199999999999999,0.00162,231.51787000000002,105,3.769135513,0.200330476,0.200330476
770,Great Britain,51.174,-2.80115,S6492,Meare Lake,0.78691,-0.00093,0.0005,242.06467999999998,82,3.79360176,0.205487207,0.205487207
771,Great Britain,52.8268,-3.4502,S6493,Melangell Church,5.74784,-0.00172,0.00249,285.38464,82,3.028394785,0.388449744,0.480875869
772,Great Britain,52.6877,-2.75163,S6494,Meole Brace,1.21943,0.00011999999999999999,0.00465,288.21802,64,3.738344502,0.609515502,0.609515502
773,Great Britain,52.4185,-1.98088,S6495,Merritts Brook,1.62275,0.00095,0.00016,45.53995,153,4.444691335,0.75864653,0.76048199
774,Great Britain,52.5436,0.43496,S6496,Methwold Severals,1.3350600000000001,0.00156,0.00165,211.36954,2,4.5364489169999995,0.108509707,0.23036869899999998
775,Great Britain,52.8652,-4.62234,S6497,Meyllteyrn,8.974839999999999,-0.0009,0.00234,346.67737,395,1.860828825,0.052547925999999995,0.052547925999999995
776,Great Britain,51.1249,-1.2525700000000002,S6498,Micheldever Wood,10.09995,-0.0018,0.0008900000000000001,205.55997,74,3.811146356,0.266570015,0.266570015
777,Great Britain,56.6495,-2.60348,S6499,Middle Brighty Farm,2.0333099999999997,-0.00125,0.00065,294.40948,0,1.411817637,0.10060596,0.10060596
778,Great Britain,50.7072,-2.46316,S6500,Middle Farm,5.07789,0.00018,0.00025,239.87793,22,3.288443963,0.074822523,0.074822523
779,Great Britain,57.8873,-4.32786,S6501,Migdale,5.73168,-0.00135,0.00373,112.20383000000001,0,0.17912784399999998,0.017667363000000002,0.017667363000000002
780,Great Britain,50.8566,-0.22668000000000002,S6502,Mile Oak,4.77913,-0.00011,0.00072,226.5312,0,3.9362513810000004,0.031920401,0.031920401
781,Great Britain,55.5951,-2.09681,S6503,Milfield South,1.63545,-0.0032600000000000003,0.0,180.0,0,2.158466892,0.136313816,0.21426041899999998
782,Great Britain,55.5285,-1.8605900000000002,S6504,Millstone Hill,3.74975,0.0,0.0,29.562640000000002,0,2.399383237,0.113317591,0.113317591
783,Great Britain,51.3185,-1.71298,S6505,Milton Hill Farm,4.12984,0.00036,-0.00121,26.62493,98,3.9170920660000004,0.47017438200000006,0.47017438200000006
784,Great Britain,52.051,-0.80405,S6506,Milton Keynes,2.43667,0.0006799999999999999,-0.00045999999999999996,337.65648999999996,0,4.823464776000001,0.029038038,1.166655924
785,Great Britain,51.75,-1.43354,S6507,Mingie Ditch,0.0,0.0,0.0,0.0,138,4.385066333999999,0.32533743,0.832489568
786,Great Britain,52.8583,-4.10877,S6508,Mochras,9.864519999999999,0.00561,0.0019100000000000002,177.33427,311,2.37052588,0.016315076,0.016315076
787,Great Britain,50.9559,0.7341,S6509,Mockbeggar Rye,6.32785,-0.0007599999999999999,-0.00228,260.02267,12,4.463406845,0.03780956,0.03780956
788,Great Britain,51.8691,-3.4613099999999997,S6510,Modrydd,16.93155,-0.0007599999999999999,0.00063,189.17351000000002,104,3.261666946,0.260608104,0.434177649
789,Great Britain,52.8647,-4.05468,S6511,Moel Gerddi Ardudwy,13.642529999999999,-0.00234,0.0009699999999999999,172.34055,134,2.423458276,0.055278205,0.055278205
790,Great Britain,51.4608,-0.27247,S6512,Mortla,1.6062100000000001,-0.0019399999999999999,-0.00116,133.84554,0,4.457585689,0.6295261870000001,0.6295261870000001
791,Great Britain,56.4206,-2.86412,S6513,Morton,3.73693,0.00011999999999999999,0.00031,312.05515,0,1.1617570259999999,0.025622539,0.025622539
792,Great Britain,54.4852,-2.0,S6514,Moss Mire,3.67765,0.0,0.0,149.79057,399,2.910852186,0.106176273,0.762485502
793,Great Britain,51.6665,-1.1554799999999998,S6515,Mount Farm,0.46346000000000004,0.00105,0.0,270.0,80,4.3601833569999995,0.29580770100000003,0.809641352
794,Great Britain,51.5035,0.41368,S6516,Mucking,1.48498,0.0026899999999999997,0.0,360.0,29,4.636333415,0.03754267,0.03754267
795,Great Britain,55.7398,-2.05575,S6517,Murton High Crags,3.22434,0.00162,0.0027,300.57684,0,2.133542331,0.039360418,0.06876371099999999
796,Great Britain,55.9793,-3.66048,S6518,Myerhaed,3.2519,-0.00147,-0.00216,67.62835,49,0.7008814440000001,0.031189542999999997,0.031189542999999997
797,Great Britain,52.8373,-4.62214,S6519,Mynydd Rhiw lleyn,10.92135,-0.0022199999999999998,0.00014,20.87099,444,1.865482989,0.027152689,0.027152689
798,Great Britain,50.2693,-5.26166,S6520,Nancecuke,1.85368,0.0,0.0,270.0,0,3.109260393,0.055455858,0.055455858
799,Great Britain,51.70399999999999,-3.57177,S6521,Nant,5.94439,0.00242,0.00296,324.36258,38,3.23074704,0.243193708,0.243193708
800,Great Britain,53.3373,-3.3968599999999998,S6522,Nant Hall,0.77407,0.00195,0.0017399999999999998,360.0,51,2.933308942,0.028284271,0.028284271
801,Great Britain,51.218,-1.84535,S6523,Netheravon,0.73801,0.0017699999999999999,0.00175,360.0,128,3.803154531,0.48321006899999996,0.48321006899999996
802,Great Britain,51.5661,-3.9943800000000005,S6524,Newton Cliffs,3.50074,-0.00058,-0.00151,211.93242,9,2.9311170630000003,0.013729763,0.013729763
803,Great Britain,53.7136,-0.49825,S6525,North Ferriby,0.0,0.0,0.0,0.0,0,4.540464623,0.012258003,0.012258003
804,Great Britain,56.3261,-3.73696,S6526,North Mains,1.4299899999999999,0.00196,0.00173,29.05712,39,0.38043182700000006,0.22834146600000002,0.22834146600000002
805,Great Britain,51.9337,-1.8036299999999998,S6527,Oak Cow Common,3.5434,0.00088,0.0022600000000000003,301.88986,120,4.519761526,0.601530931,0.601530931
806,Great Britain,52.6759,-0.71753,S6528,Oakham,2.02788,0.00246,0.0007700000000000001,339.96332,0,5.097395982,0.479070375,0.757637943
807,Great Britain,54.107,-0.40452,S6529,Octon Wold,0.91435,-0.00054,-0.00155,210.43982000000003,0,4.379237495,0.14178232300000002,0.14178232300000002
808,Great Britain,51.2645,-1.7075799999999999,S6530,Old Coach Road,1.96387,-0.0002,-0.0018399999999999998,124.33755,106,3.864163366,0.422030261,0.422030261
809,Great Britain,51.707,-0.32245,S6531,Old Parkbury,4.56119,0.00141,0.00107,11.70031,0,4.663818423,0.445761454,0.751183473
810,Great Britain,55.5672,-2.11259,S6532,Old Yeavering,1.68592,0.0023,0.00128,316.63705,0,2.157509356,0.15128243,0.24618565399999998
811,Great Britain,58.0169,-4.4158599999999995,S6533,Ord North,8.13354,-0.00043,-5.9999999999999995e-05,64.77473,0,0.022474886,0.111134371,0.111134371
812,Great Britain,52.5562,-0.28433,S6534,Orton Gravel Complex,4.7427,-0.00223,0.0012,61.32589,0,5.2557273239999995,0.24726108,0.44255767100000004
813,Great Britain,51.309,0.19538,S6535,Otford,2.77795,-0.00078,-0.00231,246.48459,68,4.537384046000001,0.237795979,0.237795979
814,Great Britain,50.8183,-2.0371,S6536,Pamphill Lodge farm,1.95625,-0.00215,0.00015,20.811220000000002,0,3.391352618,0.07838231,0.07838231
815,Great Britain,51.9208,-4.74437,S6537,Parc Maen,2.57464,0.0009599999999999999,-0.00055,261.63611000000003,363,2.11102265,0.131779847,0.131779847
816,Great Britain,52.2514,-1.5722200000000002,S6538,Park Farm,1.19531,0.00116,0.00139,230.83123999999998,104,4.823995647,0.48360037200000006,0.941584931
817,Great Britain,54.8809,-4.07493,S6539,Park of Tongland,6.00795,-0.0046,-0.0016,2.20122,69,1.247388132,0.05055679,0.05055679
818,Great Britain,51.8331,-2.1103099999999997,S6540,Peak Camp,2.78287,0.00027,-0.00216,246.24066000000002,69,4.403482922,0.27953996,0.27953996
819,Great Britain,50.4458,-4.03261,S6541,peatmonolith,1.58985,-0.00187,-0.00114,133.21735,0,3.5350166639999996,0.10430957099999999,0.10430957099999999
820,Great Britain,51.8838,-3.4356400000000002,S6542,Pen Fan,41.13508,0.00059,-0.0060799999999999995,19.4748,227,3.279595511,0.235462432,0.463096986
821,Great Britain,51.6836,-3.40614,S6543,Penrhiwcradoc,11.243030000000001,-0.00564,-0.00232,27.90206,45,3.38847341,0.309886496,0.309886496
822,Great Britain,50.3087,-4.7853,S6544,Pentewan Valley,1.6619400000000002,-1e-05,-0.00059,257.4248,120,3.29063122,0.021909644,0.021909644
823,Great Britain,51.9759,-3.23618,S6545,Pen Wyrlod,2.87774,0.0027199999999999998,0.0018899999999999998,105.1029,15,3.431913705,0.068818842,0.487610448
824,Great Britain,50.7595,-2.43248,S6546,Piddle Down,2.11674,-0.00032,-0.00029,260.064,0,3.338174888,0.11892276199999999,0.11892276199999999
825,Great Britain,54.4557,-3.1215,S6547,Pike of Stickle,29.15072,0.0029,-0.00101,248.08733999999998,516,2.135960876,0.21096570399999998,0.21096570399999998
826,Great Britain,53.5649,-2.9060200000000003,S6548,Pilling,0.92656,0.00105,0.0,90.0,435,2.9745140589999997,0.14337649,0.14337649
827,Great Britain,53.2609,-1.20087,S6549,Pinhole Cave,2.0072,0.0024,-0.00031,112.63288999999999,34,4.348830148999999,0.547711546,0.64685225
828,Great Britain,52.4318,-4.02125,S6551,Plas Gogerddan,3.81336,0.00274,4e-05,186.96964,222,2.5433479930000003,0.061500498,0.061500498
829,Great Britain,52.4707,-3.7255800000000003,S6552,Plynlimon,26.77358,-0.00022999999999999998,-0.00059,235.64288,133,2.818640639,0.235264046,0.235264046
830,Great Britain,50.0099,-5.14213,S6553,Poldowrian,1.98826,-0.00025,-0.00361,248.7971,0,3.39475556,0.004391412,0.004391412
831,Great Britain,51.5188,-3.56395,S6554,Pond Cairn,3.1497599999999997,0.00141,0.00232,241.88481000000002,51,3.3245241169999997,0.083696813,0.083696813
832,Great Britain,51.70399999999999,-4.0393,S6555,Pontardulais,1.4915200000000002,-0.0018100000000000002,0.00035,180.0,139,2.82033945,0.041979083,0.041979083
833,Great Britain,50.7486,-1.9191900000000002,S6556,Poole Barrow,1.95713,0.00018,0.00182,55.960119999999996,0,3.3291588219999997,0.039461863,0.039461863
834,Great Britain,50.8547,-1.0793,S6557,Portsdown,9.44107,0.00345,0.00059,256.6684,125,3.599363921,0.009389894000000001,0.009389894000000001
835,Great Britain,51.3305,-2.00575,S6558,Potterne,4.79948,-0.0020399999999999997,0.00063,157.33229,67,3.9044492689999997,0.56821597,0.56821597
836,Great Britain,50.6874,-2.6611700000000003,S6559,Puncknowle,7.595089999999999,0.0028899999999999998,0.0036799999999999997,224.2475,0,3.29131019,0.032229013,0.032229013
837,Great Britain,51.468,-0.21461,S6560,Putney,7.87476,0.0005,0.00118,200.5434,0,4.488201511000001,0.5993209979999999,0.5993209979999999
838,Great Britain,50.8909,-0.17561,S6561,Pyecombe,13.95045,0.00106,-0.0015400000000000001,37.04952,0,3.990861143,0.061938001,0.061938001
839,Great Britain,52.2177,-0.52141,S6562,Radwell,1.1550799999999999,0.00028,0.00035,348.42932,0,5.069145658,0.014140705,0.854352529
840,Great Britain,54.0503,-0.69848,S6563,Raisthorpe Manor,2.3946400000000003,0.00244,0.00199,299.53027000000003,0,4.174505625,0.32417797800000003,0.32417797800000003
841,Great Britain,51.5751,-1.5454,S6564,Rams Hill,2.4661299999999997,0.00161,0.00045999999999999996,318.90015,84,4.194296352,0.527368681,0.661670616
842,Great Britain,53.2782,-1.58453,S6565,Ramsley Moor,1.63858,0.0020800000000000003,0.00121,224.96989,20,4.051450189,0.7430638759999999,0.956406853
843,Great Britain,52.3442,-0.56858,S6566,Raunds,1.15824,-0.00248,-0.0017699999999999999,191.53847,0,5.17382684,0.12485583900000001,0.793158556
844,Great Britain,52.1314,-0.75368,S6567,Ravenstone,3.14839,-9e-05,-0.00095,342.89655,0,4.914998828,0.008639039,1.074113554
845,Great Britain,50.8603,-0.17396,S6569,Red Hill,2.8725400000000003,-0.0032600000000000003,-0.00283,40.16029,0,3.964864584,0.031299896,0.031299896
846,Great Britain,53.227,-0.55429,S6570,Redlands Farm,0.795,-0.00013000000000000002,-0.00317,240.94912999999997,0,4.822656852,0.451337437,0.451337437
847,Great Britain,56.7399,-2.824,S6571,Reswallie Mains,0.84259,-0.00231,-0.0017399999999999998,360.0,0,1.199703584,0.266916974,0.266916974
848,Great Britain,57.0162,-6.27894,S6572,Rhum,4.37881,-0.00042,-0.00062,320.70877,230,0.603647494,0.009151616999999999,0.009151616999999999
849,Great Britain,53.2054,-3.20688,S6573,Rhydymwyn,28.320359999999997,0.00095,-0.00263,216.88811,120,3.133347218,0.101987806,0.101987806
850,Great Britain,53.8108,-2.53463,S6574,Ribchester,1.6488900000000002,-0.00213,-0.00123,135.39224,43,3.007753282,0.354438414,0.354438414
851,Great Britain,51.7204,-0.02658,S6575,Rimbury,1.14288,-0.00233,0.00023999999999999998,348.30307,0,4.79673248,0.49036006299999996,0.49036006299999996
852,Great Britain,52.2849,0.63044,S6576,Risby,0.88636,0.00078,0.0017699999999999999,148.48015,39,4.338541825,0.432475586,0.542426137
853,Great Britain,50.7152,-3.53422,S6577,River Exe,0.0,0.0,0.0,0.0,147,3.5501060910000004,0.076946865,0.076946865
854,Great Britain,54.0838,-4.61451,S6578,Roaldsway,0.45701,-0.00027,0.00168,329.54614,0,1.7263043319999998,0.01546884,0.01546884
855,Great Britain,51.7459,0.72072,S6579,Rook Hall,1.8802,-0.00212,2.9999999999999997e-05,172.92293999999998,6,4.293163138,0.017720704,0.017720704
856,Great Britain,57.4654,-7.217289999999999,S6580,Rosinish,5.68521,-0.0042899999999999995,-0.00314,11.708969999999999,449,1.6438807880000001,0.006529386999999999,0.006529386999999999
857,Great Britain,55.1793,-3.4621199999999996,S6581,Ross Mains,0.80935,0.00213,0.0017399999999999998,180.0,185,1.3834596730000002,0.19081348199999998,0.19081348199999998
858,Great Britain,50.9744,-2.0712200000000003,S6582,Rotherley,6.25421,0.00035,0.0013,353.64264,188,3.546018852,0.236667603,0.236667603
859,Great Britain,51.705,-1.6859,S6583,Roughground Farm,0.78888,-0.0012699999999999999,0.00105,61.78655,197,4.304070623,0.56179464,0.697196576
860,Great Britain,50.5913,-4.62531,S6584,Rough Tor South,4.2960199999999995,-0.00047999999999999996,-0.00073,239.49791000000002,54,3.143199643,0.12402656599999999,0.12402656599999999
861,Great Britain,52.2631,-1.5765,S6585,Roxton,2.44657,0.0006900000000000001,-0.00045999999999999996,22.24726,100,4.812122329,0.49409929700000005,0.943918652
862,Great Britain,55.9593,-2.61512,S6586,Ruchlaw Mains,3.68261,0.00014,-0.0027300000000000002,70.37743,0,1.533140675,0.053649449,0.053649449
863,Great Britain,55.8467,-3.24428,S6587,Rullion Green,6.882689999999999,0.0009599999999999999,-0.00121,53.476119999999995,164,1.067827695,0.143665238,0.143665238
864,Great Britain,52.3471,-1.45531,S6588,Ryton,4.36132,-4e-05,0.00218,64.3468,47,4.822129057,0.47111373100000004,1.091140554
865,Great Britain,50.4485,-4.032719999999999,S6589,Saddlesborough,7.4705699999999995,0.00045999999999999996,-0.0010400000000000001,150.4223,0,3.537377512,0.10619591,0.10619591
866,Great Britain,51.3225,-3.01185,S6590,Sandcliff,9.40241,0.0,0.0,231.41074,93,3.90322438,0.009995124000000001,0.009995124000000001
867,Great Britain,52.5219,-1.9660900000000001,S6591,Sandwell Park,2.1186599999999998,0.00033,0.00031,100.32361999999999,83,4.370254215,0.8301996140000001,0.856654968
868,Great Britain,52.6349,-3.15712,S6592,Sarn-y-Bryn-Calod,0.76162,0.0009400000000000001,0.00035,180.0,105,3.344034039,0.288376929,0.603787093
869,Great Britain,54.2601,-0.5644600000000001,S6593,Sawdon Moor,1.5822,-0.00203,0.00035,360.0,0,4.160868204,0.152838446,0.152838446
870,Great Britain,56.4228,-3.40734,S6594,Scone Wood,2.57936,0.00098,-0.0006799999999999999,99.31564,0,0.628380887,0.028029941000000003,0.101335935
871,Great Britain,54.2633,-0.46452,S6595,Seamer Moor Barrow,6.791580000000001,0.00207,0.0003,305.44177,0,4.2423318210000005,0.060453954000000004,0.060453954000000004
872,Great Britain,51.0809,-2.9765900000000003,S6596,Sedgemoor,1.3043,-0.00145,-0.00162,32.206590000000006,74,3.73483271,0.120378424,0.120378424
873,Great Britain,51.1585,-2.82662,S6597,Shapwicjheath,4.97831,-0.00307,-0.00206,77.20082,81,3.782524234,0.18535154199999998,0.18535154199999998
874,Great Britain,52.2537,-1.4725700000000002,S6598,Sharmer Farm,2.38964,-0.0013599999999999999,-0.00014,129.17018000000002,61,4.876148823,0.410010049,1.02974717
875,Great Britain,54.184,-0.39299999999999996,S6599,Sharpe Howes,2.43357,0.00248,0.00264,310.44638,0,4.3456890999999995,0.065844502,0.065844502
876,Great Britain,52.6905,-2.728,S6600,Sharpstones Hill,0.0,0.0,0.0,0.0,55,3.761452905,0.61006622,0.61006622
877,Great Britain,50.4529,-4.03855,S6601,Shaugh Moor,4.13721,-0.0019100000000000002,0.00027,142.03392,0,3.54417328,0.105704254,0.105704254
878,Great Britain,50.7853,-2.51074,S6602,Shearplace Hill,1.7309999999999999,0.00156,0.0,327.62805,27,3.370500926,0.165650095,0.165650095
879,Great Britain,52.9701,-1.0201,S6603,Shelford,1.7925400000000002,-0.00182,0.0,31.119559999999996,6,4.675803772,0.752750354,0.787332622
880,Great Britain,50.3428,-4.0029,S6604,Shelter Cave,5.47159,-0.00074,0.003,117.51403,0,3.431767249,0.032172294,0.032172294
881,Great Britain,58.2244,-6.1900900000000005,S6605,Sheshader,2.7884900000000004,0.00562,0.00131,160.62228000000002,86,0.8054659409999999,0.014945088999999998,0.014945088999999998
882,Great Britain,57.5083,-5.6464300000000005,S6606,Shieldaig,4.39133,-0.00231,-0.0007700000000000001,167.85031,292,0.22049453,0.0062088,0.0062088
883,Great Britain,51.0416,0.30398000000000003,S6607,Shinewater Park,4.9778,0.0008699999999999999,-0.0018399999999999998,282.76776,105,4.366972646000001,0.23087508,0.23087508
884,Great Britain,51.5393,0.78483,S6608,Shoebury,0.9268799999999999,-0.00105,0.0,90.0,8,4.265181565,0.017493513000000002,0.017493513000000002
885,Great Britain,53.2273,-0.36700000000000005,S6609,Short Ferry,2.00697,-1e-05,0.0016,292.61688,0,4.958528651,0.43170209299999995,0.43170209299999995
886,Great Britain,51.2018,-1.87402,S6610,Shrewton,2.3162700000000003,0.0010400000000000001,0.0,270.0,119,3.784535347,0.47513042200000005,0.47513042200000005
887,Great Britain,51.4929,-0.44702,S6611,Sipson Lane,1.13742,0.0023,-0.00023999999999999998,348.24561,0,4.418494082,0.643506199,0.684975076
888,Great Britain,55.8043,-6.38919,S6612,Sithean,2.6162099999999997,-0.0028699999999999997,-0.0017800000000000001,141.74402,278,1.0608342020000001,0.050659649,0.050659649
889,Great Britain,55.97,-2.4358299999999997,S6613,Skateraw,2.57876,-0.00098,0.00066,80.79225,0,1.694380941,0.022599922999999997,0.022599922999999997
890,Great Britain,52.5142,-1.01111,S6614,Smeeton,1.19813,-0.00117,-0.0014,50.66332,1,4.995901793,0.462671196,1.0870943770000001
891,Great Britain,51.2662,-1.6903599999999999,S6616,Snail Down,3.98516,0.00117,0.00234,291.72717,90,3.868027283,0.413861046,0.413861046
892,Great Britain,55.0157,-3.02446,S6617,Solway Moss,0.46485,-0.0008300000000000001,0.00013000000000000002,330.1174,213,1.830568161,0.040052032,0.040052032
893,Great Britain,51.1463,-2.90076,S6618,Somerset Levels,15.80911,-0.00187,0.0,270.0,65,3.783765639,0.123641228,0.123641228
894,Great Britain,56.6862,-6.4555,S6619,Sorisdale,2.86001,-0.00236,0.00042,53.98952,95,0.730864889,0.0037,0.0037
895,Great Britain,52.5288,0.41202,S6620,Southery Fen,0.9267200000000001,0.00105,0.0,270.0,0,4.558839176,0.107655347,0.241152206
896,Great Britain,53.4375,-2.5736,S6621,Southworth Hall Farm,12.83502,0.00032,0.00133,348.74289,338,3.2738435010000004,0.15253719699999999,0.15253719699999999
897,Great Britain,50.9262,-0.5072399999999999,S6622,Sparrite Farm,4.76093,0.0020399999999999997,0.00186,212.29328999999998,0,3.8737366239999997,0.13862538800000002,0.13862538800000002
898,Great Britain,54.9949,-3.8650300000000004,S6623,Spottes Burn,7.43323,-0.00023999999999999998,-0.00217,143.93665,50,1.252950853,0.118868844,0.118868844
899,Great Britain,51.7452,0.51203,S6624,Springfield Lyons,0.43937,-0.0022600000000000003,0.00164,211.83025,38,4.499833843,0.188241992,0.188241992
900,Great Britain,53.7944,-0.17042000000000002,S6625,Sproatley,0.92653,0.00105,0.0,270.0,0,4.7508467560000005,0.092530154,0.092530154
901,Great Britain,52.0564,1.11163,S6626,Sproughton,0.9268,-0.00279,-0.0045899999999999995,90.0,1,3.869312341,0.054017032,0.054017032
902,Great Britain,52.8404,-0.7126899999999999,S6627,Sproxton,1.63039,-0.00205,-0.0012,45.26253,0,4.993118752,0.637430976,0.723597774
903,Great Britain,53.9541,-1.0794700000000002,S6628,St George's Field,1.36766,9e-05,0.0019399999999999999,210.53232999999997,0,3.9424204830000003,0.026787663,0.434575702
904,Great Britain,51.6171,-4.91818,S6629,Stackpole,2.7524,0.0005099999999999999,-0.003,237.27743999999998,4,2.173076171,0.01010996,0.01010996
905,Great Britain,55.4504,-2.07748,S6630,Standrop Rigg,8.042819999999999,-0.00132,0.00134,293.74323,0,2.245314868,0.258931484,0.306591144
906,Great Britain,50.5983,-4.637,S6631,Stannon Downs,10.376539999999999,-0.00179,0.00022,108.20318999999999,66,3.130661271,0.11464161099999999,0.11464161099999999
907,Great Britain,51.9023,0.214,S6632,Stanstead Brook,6.75245,0.00117,0.0046700000000000005,112.73923,75,4.777176202,0.46475647,0.46475647
908,Great Britain,52.3282,-0.58377,S6633,Stanwick South,1.15784,0.00233,0.00214,168.45752,0,5.153883925,0.11056158599999999,0.815186747
909,Great Britain,51.4698,-3.38804,S6634,St Donats,3.4070400000000003,0.00031,0.00135,348.23981000000003,92,3.5021337339999996,0.130575039,0.130575039
910,Great Britain,50.6979,-2.54943,S6635,Steepleton,3.13793,0.00209,0.0012,62.30806,0,3.287543555,0.123564058,0.123564058
911,Great Britain,50.9094,-2.20911,S6636,Stepleton,3.30323,0.00086,0.00324,320.89313,32,3.4791648960000003,0.237506018,0.237506018
912,Great Britain,50.7164,-2.4179,S6637,Stinsford,1.66251,1e-05,0.0006,102.68137,13,3.2941420139999997,0.07346887,0.07346887
913,Great Britain,57.8157,-8.569469999999999,S6638,St Kilda,22.056620000000002,-0.00257,-0.00186,274.28652999999997,0,3.014908433,0.007989524,0.007989524
914,Great Britain,52.5215,0.13592,S6639,Stonea,3.17373,-9e-05,-0.0009599999999999999,196.96126999999998,2,4.834550484,0.067177764,0.295773005
915,Great Britain,51.1838,-1.8383099999999999,S6640,Stonehenge Cursus,2.7768,0.00098,-0.00197,293.45819,109,3.7697410330000003,0.45612150799999995,0.45612150799999995
916,Great Britain,54.1743,-2.7921099999999996,S6641,Storrs Moss,2.10283,-0.00305,-0.00103,318.65179,343,2.56520903,0.04016499,0.04016499
917,Great Britain,57.5807,-2.1053599999999997,S6642,Strichen,3.02303,0.0005200000000000001,0.00025,4.3880099999999995,0,2.151781074,0.123596025,0.123596025
918,Great Britain,51.7308,0.75312,S6643,Stumble,0.0,0.0,0.0,0.0,0,4.26335047,0.016436273,0.016436273
