"BoneID","Measurement",PrimaryKey,Value
"B17150","SD",84397,13.5
"B17151","SD",84403,14.2
"B17152","SD",84409,14.8
"B17153","SD",84415,14.9
"B17154","SD",84421,16.8
"B17155","SD",84427,14.1
"B17156","SD",84433,15.9
"B17157","SD",84439,15.5
"B17158","SD",84445,12.7
"B17159","SD",84451,13
"B17160","SD",84457,14.9
"B17161","SD",84463,17.6
"B17162","SD",84469,15.9
"B17163","SD",84475,7.7
"B17164","SD",84481,7.8
"B17165","SD",84487,14
"B17166","SD",84493,16.6
"B17167","SD",84499,14.2
"B17168","SD",84505,13
"B17169","SD",84511,14.5
"B17170","SD",84517,16.7
"B17171","SD",84523,16.4
"B17172","SD",84529,15.5
"B17173","SD",84535,15.3
"B17174","SD",84541,16.6
"B17175","SD",84547,14.1
"B17176","SD",84553,12.9
"B17177","SD",84559,14.3
"B17178","SD",84565,17.4
"B17179","SD",84571,13.7
"B17180","SD",84577,19
"B17181","SD",84583,16.4
"B17182","SD",84589,17.9
"B17183","SD",84595,17.5
"B17184","SD",84601,17
"B17185","SD",84607,18.5
"B17186","SD",84613,16.2
"B17187","SD",84619,16.6
"B17188","SD",84625,18.6
"B17189","SD",84631,13
"B17190","SD",84637,12.2
"B17191","SD",84643,13.2
"B17192","SD",84649,15.9
"B17193","SD",84655,14.5
"B17194","SD",84661,14.9
"B17195","SD",84667,15
"B17196","SD",84673,16.1
"B17197","SD",84679,14.7
"B17198","SD",84685,17.7
"B17199","SD",84691,15.1
"B17200","SD",84697,13.5
"B17201","SD",84703,14.1
"B17202","SD",84709,11.8
"B17203","SD",84715,15.5
"B17204","SD",84721,19.4
"B17205","SD",84727,15.5
"B17206","SD",84733,16.1
"B17207","SD",84739,17
"B17208","SD",84745,12.6
"B17209","SD",84751,18.7
"B17210","SD",84757,15.7
"B17211","SD",84763,16
"B17212","SD",84769,14.1
"B17213","SD",84775,16.5
"B17214","SD",84781,15
"B17215","SD",84787,13.5
"B17216","SD",84793,13.3
"B17217","SD",84799,13.5
"B17218","SD",84805,15.1
"B17219","SD",84811,14.9
"B17220","SD",84817,17
"B17221","SD",84823,16
"B17222","SD",84829,14.9
"B17223","SD",84835,20
"B17224","SD",84841,12
"B17225","SD",84847,13
"B17226","SD",84853,12.6
"B17227","SD",84859,13.5
"B17228","SD",84865,15.1
"B17229","SD",84871,14.4
"B17230","SD",84877,15.9
"B17231","SD",84883,15
"B17232","SD",84889,16.2
"B17233","SD",84895,12.2
"B17234","SD",84901,12.2
"B17235","SD",84907,12.4
"B17236","SD",84913,14
"B17237","SD",84919,11.3
"B17238","SD",84925,12.4
"B17239","SD",84931,13.8
"B17240","SD",84937,14.2
"B17241","SD",84943,19.3
"B17242","SD",84949,14.8
"B17243","SD",84955,11.9
"B17244","SD",84961,15.1
"B17245","SD",84967,16.5
"B17246","SD",84973,16.5
"B17247","SD",84979,16.5
"B17248","SD",84985,11.2
"B17249","SD",84991,12.7
"B17250","SD",84997,15.9
"B17251","SD",85003,13.2
"B17252","SD",85009,15.5
"B17253","SD",85015,16.5
"B17254","SD",85021,14.8
"B17255","SD",85027,13.5
"B17256","SD",85033,12
"B17257","SD",85039,14.2
"B17258","SD",85045,15.7
"B17259","SD",85051,18.5
"B17260","SD",85057,15.6
"B17261","SD",85063,11.5
"B17262","SD",85069,15.3
"B17263","SD",85075,16.4
"B17264","SD",85081,12.8
"B17265","SD",85087,15.5
"B17266","SD",85093,16.7
"B17267","SD",85099,12.9
"B17268","SD",85105,12.7
"B17269","SD",85111,15.7
"B17270","SD",85117,15.1
"B17271","SD",85123,16.6
"B17272","SD",85129,17.7
"B17273","SD",85135,14.7
"B17274","SD",85141,13.2
"B17275","SD",85147,13.1
"B17276","SD",85153,11.9
"B17277","SD",85159,12.4
"B17278","SD",85165,11.9
"B17279","SD",85171,14.2
"B17280","SD",85177,17.9
"B17281","SD",85183,15.4
"B17282","SD",85189,17.4
"B17283","SD",85195,14.3
"B17284","SD",85201,14.2
"B17285","SD",85207,12.6
"B17286","SD",85213,12.6
"B17287","SD",85219,13.8
"B17288","SD",85225,16.9
"B17289","SD",85231,16.2
"B17290","SD",85237,14.3
"B17291","SD",85243,18.2
"B17292","SD",85249,15.9
"B17293","SD",85255,15.2
"B17294","SD",85261,13.1
"B17295","SD",85267,13.5
"B17296","SD",85273,12.4
"B17297","SD",85279,10.3
"B17298","SD",85285,14.1
"B17299","SD",85291,14.7
"B17300","SD",85297,17.9
"B17301","SD",85303,16.5
"B17302","SD",85309,14
"B17303","SD",85315,18.7
"B17304","SD",85321,15
"B17305","SD",85327,16.8
"B17306","SD",85333,11.1
"B17307","SD",85339,12.7
"B17308","SD",85345,11.9
"B17309","SD",85351,13.3
"B17310","SD",85357,17
"B17311","SD",85363,15.5
"B17312","SD",85369,17.2
"B17313","SD",85375,16.8
"B17314","SD",85381,13.5
"B17315","SD",85387,13
"B17316","SD",85393,12.6
"B17317","SD",85399,11.9
"B17318","SD",85405,12.9
"B17319","SD",85411,15.4
"B17320","SD",85417,18.6
"B17321","SD",85423,16.2
"B17322","SD",85429,14.8
"B17323","SD",85435,20.2
"B17324","SD",85441,16.4
"B17325","SD",85447,12.7
"B17326","SD",85453,17.6
"B17327","SD",85459,14.6
"B17328","SD",85465,15.5
"B17329","SD",85471,11.8
"B17330","SD",85477,12.3
"B17331","SD",85483,12.2
"B17332","SD",85489,14.7
"B17333","SD",85495,17.1
"B17334","SD",85501,10.4
"B17335","SD",85507,18.3
"B17336","SD",85513,17.9
"B17337","SD",85519,18.6
"B17338","SD",85525,16.4
"B17339","SD",85531,18.2
"B17340","SD",85537,17.9
"B17341","SD",85543,16.3
"B17342","SD",85549,16.3
"B17343","SD",85555,14.5
"B17344","SD",85561,12.9
"B17345","SD",85567,10.1
"B17346","SD",85573,12
"B17347","SD",85579,12.5
"B17348","SD",85585,12.4
"B17349","SD",85591,15.5
"B17350","SD",85597,15.6
"B17351","SD",85603,13.7
"B17352","SD",85609,13.5
"B17353","SD",85615,12.5
"B17354","SD",85621,15.2
"B17355","SD",85627,15.1
"B17356","SD",85633,12
"B17357","SD",85639,17.3
"B17358","GL",85645,74.7
"B17359","GL",85647,68.1
"B17360","GL",85649,73.7
"B17361","GL",85651,69.2
"B17362","GL",85653,72.7
"B17363","GL",85655,76.6
"B17364","GL",85657,72.7
"B17365","GL",85659,80.2
"B17366","GL",85661,75.8
"B17367","GL",85663,73.4
"B17368","GL",85665,77.2
"B17369","GL",85667,71.3
"B17370","GL",85669,74.6
"B17371","GL",85671,70.5
"B17372","GL",85673,74.2
"B17373","GL",85675,75
"B17374","GL",85677,80.7
"B17375","GL",85679,73.9
"B17376","GL",85681,76.3
"B17377","GL",85683,79.2
"B17378","GL",85685,77.8
"B17379","GL",85687,70.3
"B17380","GL",85689,74.9
"B17381","GL",85691,72.6
"B17382","GL",85693,73.1
"B17383","GL",85695,69.7
"B17384","GL",85697,76.3
"B17385","GL",85699,68.4
"B17386","GL",85701,79
"B17387","GL",85703,78.2
"B17388","GL",85705,63.4
"B17389","GL",85707,76.2
"B17390","GL",85709,77.8
"B17391","GL",85711,70.8
"B17392","GL",85713,74.3
"B17393","GL",85715,76.8
"B17394","GL",85717,75.2
"B17395","GL",85719,71.1
"B17396","GL",85721,71.2
"B17397","GL",85723,78.2
"B17398","GL",85725,69.1
"B17399","GL",85727,77.5
"B17400","GL",85729,76.8
"B17401","GL",85731,77.2
"B17402","GL",85733,68.2
"B17403","GL",85735,78.5
"B17404","GL",85737,71
"B17405","GL",85739,79.3
"B17406","GL",85741,70.3
"B17407","GL",85743,75.1
"B17408","GL",85745,82.5
"B17409","GL",85747,79.6
"B17410","GL",85749,73
"B17411","GL",85751,75.2
"B17412","GL",85753,76.5
"B17413","GL",85755,81.1
"B17414","GL",85757,75.7
"B17415","GL",85759,75.6
"B17416","GL",85761,80.8
"B17417","GL",85763,76.2
"B17418","GL",85765,79.4
"B17419","GL",85767,75.4
"B17420","GL",85769,70.6
"B17421","GL",85771,73.9
"B17422","GL",85773,75.8
"B17423","GL",85775,80.2
"B17424","GL",85777,75.2
"B17425","GL",85779,78.7
"B17426","GL",85781,71.5
"B17427","GL",85783,74.4
"B17428","GL",85785,78.5
"B17429","GL",85787,76
"B17430","GL",85789,72.9
"B17431","GL",85791,77.6
"B17432","GL",85793,86.9
"B17433","GL",85795,77.8
"B17434","GL",85797,84
"B17435","GL",85799,84.1
"B17436","GL",85801,81.5
"B17437","GL",85803,82.1
"B17438","GL",85805,93.6
"B17439","GL",85807,89.4
"B17440","GL",85809,85.1
"B17441","GL",85811,84.5
"B17442","GL",85813,88.1
"B17443","LAR",85815,36.6
"B17444","LAR",85817,33.8
"B17445","LAR",85819,33.9
"B17446","LAR",85821,33.7
"B17447","LAR",85823,33.4
"B17448","LAR",85825,31.4
"B17449","LAR",85827,32
"B17450","LAR",85829,33.1
"B17451","LAR",85831,33.9
"B17452","LAR",85833,34.5
"B17453","LAR",85835,33
"B17454","LAR",85837,34.9
"B17455","LAR",85839,31.3
"B17456","LAR",85841,33
"B17457","LAR",85843,32.8
"B17458","LAR",85845,36
"B17459","LAR",85847,34
"B17460","LAR",85849,32.4
"B17461","LAR",85851,33.9
"B17462","LAR",85853,31.6
"B17463","LAR",85855,34.9
"B17464","LAR",85857,32.2
"B17465","LAR",85859,33.7
"B17466","LAR",85861,33.9
"B17467","LAR",85863,32.6
"B17468","LAR",85865,32.6
"B17469","LAR",85867,33.5
"B17470","LAR",85869,35.2
"B17471","LAR",85871,34
"B17472","LAR",85873,35.4
"B17473","LAR",85875,32
"B17474","LAR",85877,35.5
"B17475","LAR",85879,33.1
"B17476","LAR",85881,34.5
"B17477","LAR",85883,33.2
"B17478","LAR",85885,32.8
"B17479","LAR",85887,36.9
"B17480","LAR",85889,33.4
"B17481","LAR",85891,32.4
"B17482","LAR",85893,31.9
"B17483","LAR",85895,37.1
"B17484","LAR",85897,34.4
"B17485","LAR",85899,37.6
"B17486","LAR",85901,36.9
"B17487","LAR",85903,35.5
"B17488","LAR",85905,33.3
"B17489","LAR",85907,32.6
"B17490","LAR",85909,34.1
"B17491","LAR",85911,33.7
"B17492","LAR",85913,33.8
"B17493","LAR",85915,35.6
"B17494","LAR",85917,36.3
"B17495","LAR",85919,34.8
"B17496","LAR",85921,31.7
"B17497","LAR",85923,32.8
"B17498","LAR",85925,32.6
"B17499","LAR",85927,33.9
"B17500","LAR",85929,33.1
"B17501","LAR",85931,33.5
"B17502","LAR",85933,32.2
"B17503","LAR",85935,31.9
"B17504","LAR",85937,34.7
"B17505","LAR",85939,31.8
"B17506","LAR",85941,33.4
"B17507","LAR",85943,34.1
"B17508","LAR",85945,36
"B17509","LAR",85947,34.2
"B17510","LAR",85949,33.1
"B17511","LAR",85951,32.3
"B17512","LAR",85953,32.4
"B17513","LAR",85955,32.6
"B17514","LAR",85957,33.2
"B17515","LAR",85959,32.7
"B17516","LAR",85961,33.6
"B17517","LAR",85963,34.2
"B17518","LAR",85965,36.5
"B17519","LAR",85967,30.5
"B17520","LAR",85969,33.8
"B17521","LAR",85971,32.9
"B17522","LAR",85973,31
"B17523","LAR",85975,33.6
"B17524","LAR",85977,33.6
"B17525","LAR",85979,34.7
"B17526","LAR",85981,30.2
"B17527","LAR",85983,31.8
"B17528","LAR",85985,32.4
"B17529","LAR",85987,30.2
"B17530","LAR",85989,32.1
"B17531","LAR",85991,32
"B17532","LAR",85993,32.6
"B17533","LAR",85995,30.6
"B17534","LAR",85997,33.8
"B17535","LAR",85999,31.9
"B17536","LAR",86001,30.6
"B17537","LAR",86003,32.5
"B17538","LAR",86005,31.6
"B17539","LAR",86007,29.5
"B17540","LAR",86009,32.4
"B17541","LAR",86011,34.6
"B17542","LAR",86013,32.5
"B17543","LAR",86015,32.8
"B17544","SD",86017,18.8
"B17545","SD",86023,14.7
"B17546","SD",86029,15.3
"B17547","SD",86035,14.5
"B17548","SD",86041,13.3
"B17549","Bd",86047,28.2
"B17550","SD",86053,18
"B17551","SD",86059,13.2
"B17552","SD",86065,14.8
"B17553","SD",86071,15.3
"B17554","Bd",86077,33.5
"B17555","SD",86083,16.1
"B17556","SD",86089,16.5
"B17557","SD",86095,14.4
"B17558","SD",86101,16.3
"B17559","SD",86107,14.1
"B17560","Bd",86113,35.8
"B17561","SD",86119,21.1
"B17562","SD",86125,15.2
"B17563","SD",86131,17.7
"B17564","SD",86137,19
"B17565","SD",86143,15.8
"B17566","SD",86149,15.8
"B17567","SD",86155,16.5
"B17568","SD",86161,15.7
"B17569","SD",86167,18
"B17570","SD",86173,18.7
"B17571","SD",86179,17.7
"B17572","SD",86185,17.5
"B17573","SD",86191,13.7
"B17574","SD",86197,13.4
"B17575","SD",86203,14.8
"B17576","SD",86209,17.7
"B17577","SD",86215,13.9
"B17578","SD",86221,14.9
"B17579","SD",86227,15.8
"B17580","SD",86233,17.5
"B17581","SD",86239,17.1
"B17582","SD",86245,14.2
"B17583","SD",86251,13
"B17584","SD",86257,18.7
"B17585","SD",86263,18.6
"B17586","SD",86269,12.4
"B17587","SD",86275,13.4
"B17588","SD",86281,14.1
"B17589","SD",86287,17.2
"B17590","SD",86293,18.2
"B17591","SD",86299,15.4
"B17592","SD",86305,20.3
"B17593","Bd",86311,34.4
"B17594","Bd",86317,36.9
"B17595","SD",86323,18.6
"B17596","SD",86329,16.9
"B17597","SD",86335,20.5
"B17598","SD",86341,19.9
"B17599","SD",86347,14.6
"B17600","SD",86353,17.5
"B17601","SD",86359,17.8
"B17602","SD",86365,15.8
"B17603","SD",86371,13.2
"B17604","SD",86377,12.6
"B17605","SD",86383,14.6
"B17606","Bd",86389,31.4
"B17607","SD",86395,18.5
"B17608","Bd",86401,33.9
"B17609","SD",86407,14.7
"B17610","SD",86413,17.5
"B17611","SD",86419,18.7
"B17612","SD",86425,18.7
"B17613","SD",86431,18.8
"B17614","SD",86437,11.8
"B17615","SD",86443,13.1
"B17616","SD",86449,15.4
"B17617","SD",86455,18.8
"B17618","SD",86461,19.9
"B17619","SD",86467,15
"B17620","SD",86473,15.4
"B17621","SD",86479,15
"B17622","SD",86485,17.3
"B17623","SD",86491,15.5
"B17624","Bd",86497,34.8
"B17625","Bd",86503,31.1
"B17626","Bd",86509,25.4
"B17627","SD",86515,14.3
"B17628","SD",86521,13.2
"B17629","SD",86527,12.3
"B17630","SD",86533,16.3
"B17631","Bd",86539,35.7
"B17632","Bd",86545,27.9
"B17633","Bd",86551,29.6
"B17634","SD",86557,13
"B17635","SD",86563,19.6
"B17636","SD",86569,17.3
"B17637","SD",86575,16.3
"B17638","SD",86581,15.6
"B17639","SD",86587,18.9
"B17640","SD",86593,14.4
"B17641","SD",86599,15.7
"B17642","SD",86605,13.9
"B17643","SD",86611,14.5
"B17644","SD",86617,15.2
"B17645","SD",86623,17
"B17646","SD",86629,12.4
"B17647","SD",86635,12.7
"B17648","SD",86641,14.1
"B17649","SD",86647,15.7
"B17650","SD",86653,17.2
"B17651","SD",86659,16.8
"B17652","SD",86665,16.3
"B17653","SD",86671,15.6
"B17654","SD",86677,16.6
"B17655","SD",86683,18.2
"B17656","Bd",86689,31.9
"B17657","SD",86695,13
"B17658","SD",86701,14.5
"B17659","SD",86707,14.5
"B17660","SD",86713,13.3
"B17661","SD",86719,14.4
"B17662","SD",86725,13.8
"B17663","SD",86731,13.6
"B17664","SD",86737,13.8
"B17665","SD",86743,18.4
"B17666","SD",86749,16.8
"B17667","SD",86755,16.2
"B17668","SD",86761,15.5
"B17669","SD",86767,14.4
"B17670","SD",86773,17.3
"B17671","SD",86779,15.1
"B17672","SD",86785,14.1
"B17673","SD",86791,20.1
"B17674","SD",86797,17.4
"B17675","SD",86803,14.7
"B17676","SD",86809,18.4
"B17677","SD",86815,17.1
"B17678","SD",86821,15.4
"B17679","SD",86827,13.2
"B17680","SD",86833,18.3
"B17681","SD",86839,18.1
"B17682","SD",86845,15.2
"B17683","SD",86851,14.6
"B17684","SD",86857,17
"B17685","SD",86863,14.6
"B17686","SD",86869,13.1
"B17687","SD",86875,14.8
"B17688","SD",86881,18.1
"B17689","SD",86887,16.6
"B17690","SD",86893,19.3
"B17691","SD",86899,18.5
"B17692","SD",86905,16.7
"B17693","SD",86911,18.6
"B17694","SD",86917,19.4
"B17695","SD",86923,17.2
"B17696","SD",86929,18.4
"B17697","SD",86935,13.6
"B17698","SD",86941,13.9
"B17699","SD",86947,17.7
"B17700","SD",86953,16.8
"B17701","SD",86959,14.2
"B17702","SD",86965,12.9
"B17703","SD",86971,18.7
"B17704","Bd",86977,31.8
"B17705","Bd",86983,32.3
"B17706","Bd",86989,33.3
"B17707","SD",86995,19.6
"B17708","SD",87001,17.6
"B17709","SD",87007,19.5
"B17710","SD",87013,17.4
"B17711","SD",87019,15.9
"B17712","SD",87025,15.3
"B17713","SD",87031,14.3
"B17714","SD",87037,13.5
"B17715","SD",87043,19.3
"B17716","SD",87049,17
"B17717","SD",87055,15.6
"B17718","SD",87061,17.6
"B17719","SD",87067,17.8
"B17720","SD",87073,15.4
"B17721","SD",87079,14
"B17722","SD",87085,18.3
"B17723","SD",87091,18.2
"B17724","SD",87097,18.4
"B17725","SD",87103,17.4
"B17726","SD",87109,16.7
"B17727","SD",87115,13.4
"B17728","SD",87121,18.4
"B17729","SD",87127,17.7
"B17730","SD",87133,16.4
"B17731","SD",87139,17
"B17732","SD",87145,18.7
"B17733","SD",87151,18.1
"B17734","SD",87157,16.7
"B17735","SD",87163,13.9
"B17736","SD",87169,13.8
"B17737","SD",87175,16.7
"B17738","SD",87181,13.9
"B17739","SD",87187,14
"B17740","SD",87193,13.8
"B17741","SD",87199,18.5
"B17742","SD",87205,16.6
"B17743","SD",87211,15.7
"B17744","SD",87217,15.5
"B17745","SD",87223,15
"B17746","SD",87229,16.3
"B17747","SD",87235,16.1
"B17748","SD",87241,18.2
"B17749","SD",87247,20.2
"B17750","SD",87253,18
"B17751","SD",87259,13.2
"B17752","SD",87265,13
"B17753","SD",87271,13.4
"B17754","Bd",87277,32.9
"B17755","SD",87283,17.3
"B17756","SD",87289,17.8
"B17757","SD",87295,16.5
"B17758","SD",87301,16.3
"B17759","SD",87307,14.7
"B17760","SD",87313,15.5
"B17761","SD",87319,17
"B17762","SD",87325,18.2
"B17763","SD",87331,12.2
"B17764","SD",87337,14.1
"B17765","SD",87343,13.1
"B17766","SD",87349,15.9
"B17767","SD",87355,19.2
"B17768","SD",87361,16.8
"B17769","SD",87367,15
"B17770","SD",87373,15
"B17771","SD",87379,19.2
"B17772","SD",87385,14.2
"B17773","SD",87391,14.1
"B17774","SD",87397,14
"B17775","SD",87403,17.2
"B17776","SD",87409,18.8
"B17777","SD",87415,15.2
"B17778","Bd",87421,33.2
"B17779","SD",87427,22.2
"B17780","SD",87433,18.1
"B17781","SD",87439,15.8
"B17782","SD",87445,16.6
"B17783","SD",87451,15.2
"B17784","SD",87457,13.5
"B17785","SD",87463,17.9
"B17786","SD",87469,14.6
"B17787","SD",87475,14.2
"B17788","SD",87481,16.6
"B17789","SD",87487,14.3
"B17790","SD",87493,15
"B17791","SD",87499,16.8
"B17792","SD",87505,17.8
"B17793","SD",87511,14.1
"B17794","Bd",87517,35.3
"B17794","SD",87518,21.1
"B17795","SD",87523,17.7
"B17796","SD",87529,18.6
"B17797","SD",87535,18
"B17798","SD",87541,16.3
"B17799","SD",87547,17.2
"B17800","SD",87553,18.9
"B17801","SD",87559,15
"B17802","SD",87565,15.1
"B17803","SD",87571,15.6
"B17804","SD",87577,14.9
"B17805","SD",87583,15.7
"B17806","SD",87589,16.5
"B17807","Bd",87595,34.4
"B17808","SD",87601,18
"B17809","SD",87607,16.6
"B17810","SD",87613,17.4
"B17811","SD",87619,20.5
"B17812","SD",87625,19.1
"B17813","SD",87631,15.8
"B17814","SD",87637,16.6
"B17815","SD",87643,17.2
"B17816","SD",87649,14.9
"B17817","SD",87655,18.8
"B17818","SD",87661,14.7
"B17819","SD",87667,15.6
"B17820","SD",87673,15.8
"B17821","Bd",87679,32.7
"B17822","Bd",87685,33.6
"B17823","Bd",87691,34.8
"B17824","SD",87697,16.3
"B17825","SLC",87703,17.5
"B17826","SLC",87708,19.8
"B17827","GLP",87713,38.1
"B17827","SLC",87714,27.3
"B17828","SLC",87718,23
"B17829","SLC",87723,22.4
"B17830","SLC",87728,19.3
"B17831","SLC",87733,22.2
"B17832","GLP",87738,39.8
"B17832","SLC",87739,24.3
"B17833","GLP",87743,35.4
"B17833","SLC",87744,20.9
"B17834","SLC",87748,20.4
"B17835","GLP",87753,34.8
"B17835","SLC",87754,20.6
"B17836","GLP",87758,35.1
"B17836","SLC",87759,21.3
"B17837","SLC",87763,24.6
"B17838","SLC",87768,18.5
"B17839","SLC",87773,19.9
"B17840","SLC",87778,18.3
"B17841","SLC",87783,27.1
"B17842","SLC",87788,15.6
"B17843","SLC",87793,20.9
"B17844","SLC",87798,19.3
"B17845","SLC",87803,23
"B17846","SLC",87808,26.7
"B17847","GLP",87813,37.4
"B17847","SLC",87814,26.8
"B17848","SLC",87818,21.3
"B17849","GLP",87823,39
"B17849","SLC",87824,26.8
"B17850","SLC",87828,18.9
"B17851","SLC",87833,26.7
"B17852","SLC",87838,21.2
"B17853","SLC",87843,18.9
"B17854","SLC",87848,17.9
"B17855","GLP",87853,38.7
"B17855","SLC",87854,25
"B17856","GLP",87858,34.3
"B17856","SLC",87859,21.7
"B17857","SLC",87863,19.3
"B17858","SLC",87868,19.8
"B17859","SLC",87873,23.5
"B17860","GLP",87878,36.2
"B17860","SLC",87879,23.8
"B17861","GLP",87883,33.9
"B17861","SLC",87884,23
"B17862","SLC",87888,22.3
"B17863","SLC",87893,23.8
"B17864","SLC",87898,20.1
"B17865","GLP",87903,41.1
"B17865","SLC",87904,28.5
"B17866","SLC",87908,18.9
"B17867","SLC",87913,18.2
"B17868","GLP",87918,33.1
"B17869","GLP",87922,33.7
"B17869","SLC",87923,19.7
"B17870","SLC",87927,17.4
"B17871","GLP",87932,32.7
"B17871","SLC",87933,20.6
"B17872","SLC",87937,17.5
"B17873","SLC",87942,24.8
"B17874","SLC",87947,25.1
"B17875","GLP",87952,34.9
"B17875","SLC",87953,24.4
"B17876","SLC",87957,23
"B17877","SLC",87962,19.6
"B17878","SLC",87967,16.2
"B17879","SLC",87972,19.4
"B17880","SLC",87977,19.1
"B17881","SLC",87982,20.6
"B17882","GLP",87987,33.2
"B17882","SLC",87988,19.9
"B17883","SLC",87992,18.1
"B17884","GLP",87997,31.4
"B17884","SLC",87998,18.7
"B17885","GLP",88002,35.1
"B17885","SLC",88003,22
"B17886","SLC",88007,21.3
"B17887","GLP",88012,39.6
"B17888","GLP",88016,40.2
"B17888","SLC",88017,28.5
"B17889","GLP",88021,36.6
"B17889","SLC",88022,26.5
"B17890","SLC",88026,25.2
"B17891","SLC",88031,19.3
"B17892","SLC",88036,19.4
"B17893","SLC",88041,24
"B17894","GLP",88046,32.5
"B17894","SLC",88047,19.5
"B17895","GLP",88051,36.8
"B17895","SLC",88052,24.2
"B17896","SLC",88056,21.2
"B17897","SLC",88061,19.2
"B17898","GLP",88066,41
"B17899","GLP",88070,32.7
"B17899","SLC",88071,19.8
"B17900","GLP",88075,36.1
"B17900","SLC",88076,24
"B17901","GLP",88080,34.8
"B17902","SLC",88084,17.3
"B17903","GLP",88089,34.3
"B17903","SLC",88090,22.4
"B17904","GLP",88094,34
"B17904","SLC",88095,24.9
"B17905","SLC",88099,19
"B17906","SLC",88104,16.6
"B17907","SLC",88109,19
"B17908","GLP",88114,42
"B17908","SLC",88115,26.8
"B17909","SLC",88119,23.1
"B17910","GLP",88124,38
"B17910","SLC",88125,25.9
"B17911","SLC",88129,17.9
"B17912","GLP",88134,37.3
"B17912","SLC",88135,24
"B17913","GLP",88139,38.9
"B17913","SLC",88140,28.1
"B17914","SLC",88144,17.9
"B17915","SLC",88149,17.4
"B17916","SLC",88154,25.3
"B17917","GLP",88159,38.6
"B17917","SLC",88160,21.6
"B17918","SLC",88164,21.8
"B17919","GLP",88169,33.9
"B17919","SLC",88170,22.1
"B17920","GLP",88174,38
"B17920","SLC",88175,25.7
"B17921","GLP",88179,36.9
"B17921","SLC",88180,25.7
"B17922","SLC",88184,21.7
"B17923","SLC",88189,19.5
"B17924","SLC",88194,15.1
"B17925","GLP",88199,40.6
"B17925","SLC",88200,26.2
"B17926","SLC",88204,26.9
"B17927","SLC",88209,24
"B17928","GLP",88214,37.8
"B17928","SLC",88215,24.7
"B17929","GLP",88219,35.2
"B17929","SLC",88220,24.2
"B17930","SLC",88224,14.3
"B17931","GLP",88229,37.1
"B17931","SLC",88230,25.7
"B17932","GLP",88234,38.2
"B17932","SLC",88235,25.8
"B17933","GLP",88239,37.7
"B17933","SLC",88240,25.6
"B17934","SLC",88244,19.8
"B17935","SLC",88249,21.6
"B17936","SLC",88254,16.3
"B17937","SLC",88259,26.4
"B17938","GLP",88264,36.1
"B17938","SLC",88265,24.2
"B17939","SLC",88269,19.4
"B17940","GLP",88274,38
"B17940","SLC",88275,25.6
"B17941","GLP",88279,39.3
"B17941","SLC",88280,28.4
"B17942","GLP",88284,32.4
"B17942","SLC",88285,20.6
"B17943","SLC",88289,20.3
"B17944","SLC",88294,21.3
"B17945","GLP",88299,35.8
"B17945","SLC",88300,21.9
"B17946","SLC",88304,21.8
"B17947","GLP",88309,38.5
"B17947","SLC",88310,27.5
"B17948","SLC",88314,25.7
"B17949","SLC",88319,28.2
"B17950","GLP",88324,35
"B17950","SLC",88325,21.2
"B17951","GLP",88329,34.1
"B17951","SLC",88330,19.5
"B17952","SLC",88334,18.3
"B17953","GLP",88339,34.3
"B17953","SLC",88340,21.7
"B17954","SLC",88344,22.1
"B17955","GLP",88349,38.8
"B17955","SLC",88350,27
"B17956","SLC",88354,20.2
"B17957","GLP",88359,35
"B17957","SLC",88360,25.2
"B17958","GLP",88364,38.5
"B17958","SLC",88365,22.7
"B17959","GLP",88369,35.9
"B17959","SLC",88370,24.3
"B17960","GLP",88374,36.4
"B17960","SLC",88375,26.2
"B17961","SLC",88379,22.9
"B17962","GLP",88384,36.9
"B17962","SLC",88385,24.9
"B17963","GLP",88389,35.6
"B17964","SLC",88393,21.1
"B17965","SLC",88398,23.7
"B17966","GLP",88403,32.2
"B17966","SLC",88404,21.2
"B17967","GLP",88408,36
"B17967","SLC",88409,27.9
"B17968","GLP",88413,36.8
"B17968","SLC",88414,22.9
"B17969","SLC",88418,18.5
"B17970","GLP",88423,35.4
"B17970","SLC",88424,21.5
"B17971","SLC",88428,22.7
"B17972","GLP",88433,37.2
"B17972","SLC",88434,24.1
"B17973","SLC",88438,17.9
"B17974","SLC",88443,22.4
"B17975","SLC",88448,17.5
"B17976","GLP",88453,35.5
"B17976","SLC",88454,24.5
"B17977","GLP",88458,42.7
"B17977","SLC",88459,28.5
"B17978","GLP",88463,40.2
"B17978","SLC",88464,25.7
"B17979","SLC",88468,19.2
"B17980","GLP",88473,35.5
"B17980","SLC",88474,21.8
"B17981","SLC",88478,19.6
"B17982","SLC",88483,18.3
"B17983","GLP",88488,39.7
"B17983","SLC",88489,25.7
"B17984","SLC",88493,19.4
"B17985","SLC",88498,20.9
"B17986","SLC",88503,23
"B17987","SLC",88508,19.4
"B17988","GLP",88513,33.7
"B17988","SLC",88514,23.6
"B17989","GLP",88518,31.9
"B17989","SLC",88519,19.4
"B17990","GLP",88523,29.4
"B17990","SLC",88524,18
"B17991","SLC",88528,26.2
"B17992","SLC",88533,19.3
"B17993","SLC",88538,19.9
"B17994","GLP",88543,37.3
"B17994","SLC",88544,25.4
"B17995","SLC",88548,20.1
"B17996","GLP",88553,30.8
"B17996","SLC",88554,19.1
"B17997","SLC",88558,20.6
