"BoneID","Element","PhaseCode","Sex","TaxonCode"
"B13445","Tibia","HK2","Undet","susscrd"
"B13446","Tibia","HK2","Undet","susscrd"
"B13447","Tibia","HK2","Undet","susscrd"
"B13448","Tibia","HK2","Undet","susscrd"
"B13449","Tibia","HK2","Undet","susscrd"
"B13450","Tibia","HK2","Undet","susscrd"
"B13451","Tibia","HK2","Undet","susscrd"
"B13452","Tibia","HK2","Undet","susscrd"
"B13453","Tibia","HK2","Undet","susscrd"
"B13454","Tibia","HK2","Undet","susscrd"
"B13455","Tibia","HK2","Undet","susscrd"
"B13456","Tibia","HK2","Undet","susscrd"
"B13457","Tibia","HK2","Undet","susscrd"
"B13458","Tibia","HK2","Undet","susscrd"
"B13459","Tibia","HK2","Undet","susscrd"
"B13460","Tibia","HK2","Undet","susscrd"
"B13461","Tibia","HK2","Undet","susscrd"
"B13462","Tibia","HK2","Undet","susscrd"
"B13463","Tibia","HK2","Undet","susscrd"
"B13464","Tibia","HK2","Undet","susscrd"
"B13465","Tibia","HK2","Undet","susscrd"
"B13466","Tibia","HK2","Undet","susscrd"
"B13467","Tibia","HK2","Undet","susscrd"
"B13468","Tibia","HK2","Undet","susscrd"
"B13469","Ulna","HK2","Undet","susscrd"
"B13470","Ulna","HK2","Undet","susscrd"
"B13471","Ulna","HK2","Undet","susscrd"
"B13472","Ulna","HK2","Undet","susscrd"
"B13473","Ulna","HK2","Undet","susscrd"
"B13474","Ulna","HK2","Undet","susscrd"
"B13475","Ulna","HK2","Undet","susscrd"
"B13476","Ulna","HK2","Undet","susscrd"
"B13477","Ulna","HK2","Undet","susscrd"
"B13478","Humerus","HENE1","Undet","bosprim"
"B13479","PH1 ant","HENE1","Undet","bosprim"
"B13480","PH2","HENE1","Undet","bosprim"
"B13481","PH2","HENE1","Undet","bosprim"
"B13482","PH2","HENE1","Undet","bosprim"
"B13483","Astragalus","HENE1","Undet","bostaur"
"B13484","Astragalus","HENE1","Undet","bostaur"
"B13485","Astragalus","HENE1","Undet","bostaur"
"B13486","Astragalus","HENE1","Undet","bostaur"
"B13487","Astragalus","HENE1","Undet","bostaur"
"B13488","Astragalus","HENE1","Undet","bostaur"
"B13489","Astragalus","HENE1","Undet","bostaur"
"B13490","Astragalus","HENE1","Undet","bostaur"
"B13491","Astragalus","HENE1","Undet","bostaur"
"B13492","Astragalus","HENE1","Undet","bostaur"
"B13493","Astragalus","HENE1","Undet","bostaur"
"B13494","Astragalus","HENE1","Undet","bostaur"
"B13495","Astragalus","HENE1","Undet","bostaur"
"B13496","Astragalus","HENE1","Undet","bostaur"
"B13497","Astragalus","HENE1","Undet","bostaur"
"B13498","Astragalus","HENE1","Undet","bostaur"
"B13499","Astragalus","HENE1","Undet","bostaur"
"B13500","Astragalus","HENE1","Undet","bostaur"
"B13501","Atlas","HENE1","Female","bostaur"
"B13502","Atlas","HENE1","Male?","bostaur"
"B13503","Atlas","HENE1","Male?","bostaur"
"B13504","Calcaneus","HENE1","Undet","bostaur"
"B13505","Calcaneus","HENE1","Undet","bostaur"
"B13506","Calcaneus","HENE1","Undet","bostaur"
"B13507","Calcaneus","HENE1","Undet","bostaur"
"B13508","Calcaneus","HENE1","Undet","bostaur"
"B13509","Calcaneus","HENE1","Undet","bostaur"
"B13510","Calcaneus","HENE1","Undet","bostaur"
"B13511","Femur","HENE1","Undet","bostaur"
"B13512","Femur","HENE1","Undet","bostaur"
"B13513","Femur","HENE1","Undet","bostaur"
"B13514","Femur","HENE1","Undet","bostaur"
"B13515","Femur","HENE1","Undet","bostaur"
"B13516","Femur","HENE1","Undet","bostaur"
"B13517","Femur","HENE1","Undet","bostaur"
"B13518","Femur","HENE1","Undet","bostaur"
"B13519","Femur","HENE1","Undet","bostaur"
"B13520","Femur","HENE1","Undet","bostaur"
"B13521","Humerus","HENE1","Undet","bostaur"
"B13522","Humerus","HENE1","Undet","bostaur"
"B13523","Humerus","HENE1","Undet","bostaur"
"B13524","Humerus","HENE1","Undet","bostaur"
"B13525","Humerus","HENE1","Undet","bostaur"
"B13526","Humerus","HENE1","Undet","bostaur"
"B13527","Humerus","HENE1","Undet","bostaur"
"B13528","Humerus","HENE1","Undet","bostaur"
"B13530","Mandible","HENE1","Undet","bostaur"
"B13531","Mandible","HENE1","Undet","bostaur"
"B13532","Mandible","HENE1","Undet","bostaur"
"B13533","Mandible","HENE1","Undet","bostaur"
"B13534","Mandible","HENE1","Undet","bostaur"
"B13535","Mandible","HENE1","Undet","bostaur"
"B13536","Mandible","HENE1","Undet","bostaur"
"B13537","Mandible","HENE1","Undet","bostaur"
"B13538","Mandible","HENE1","Undet","bostaur"
"B13539","Mandible","HENE1","Undet","bostaur"
"B13540","Mandible","HENE1","Undet","bostaur"
"B13541","Mandible","HENE1","Undet","bostaur"
"B13542","Mandible","HENE1","Undet","bostaur"
"B13543","Mandible","HENE1","Undet","bostaur"
"B13544","Mandible","HENE1","Undet","bostaur"
"B13545","Mandible","HENE1","Undet","bostaur"
"B13546","Mandible","HENE1","Undet","bostaur"
"B13547","Mandible","HENE1","Undet","bostaur"
"B13548","Maxilla","HENE1","Undet","bostaur"
"B13549","Maxilla","HENE1","Undet","bostaur"
"B13550","Maxilla","HENE1","Undet","bostaur"
"B13551","Maxilla","HENE1","Undet","bostaur"
"B13552","Metacarpal","HENE1","Female","bostaur"
"B13553","Metacarpal","HENE1","Female","bostaur"
"B13554","Metacarpal","HENE1","Female","bostaur"
"B13555","Metacarpal","HENE1","Male","bostaur"
"B13556","Metacarpal","HENE1","Male","bostaur"
"B13557","Metacarpal","HENE1","Undet","bostaur"
"B13558","Metacarpal","HENE1","Undet","bostaur"
"B13559","Metacarpal","HENE1","Undet","bostaur"
"B13560","Metacarpal","HENE1","Undet","bostaur"
"B13561","Metacarpal","HENE1","Undet","bostaur"
"B13562","Metatarsal","HENE1","Castrate","bostaur"
"B13563","Metatarsal","HENE1","Castrate","bostaur"
"B13564","Metatarsal","HENE1","Castrate","bostaur"
"B13565","Metatarsal","HENE1","Female","bostaur"
"B13566","Metatarsal","HENE1","Female","bostaur"
"B13567","Metatarsal","HENE1","Female","bostaur"
"B13568","Metatarsal","HENE1","Female","bostaur"
"B13569","Metatarsal","HENE1","Female","bostaur"
"B13570","Metatarsal","HENE1","Female","bostaur"
"B13571","Metatarsal","HENE1","Female","bostaur"
"B13572","Metatarsal","HENE1","Female","bostaur"
"B13573","Metatarsal","HENE1","Male","bostaur"
"B13574","Metatarsal","HENE1","Male","bostaur"
"B13575","Metatarsal","HENE1","Undet","bostaur"
"B13576","Metatarsal","HENE1","Undet","bostaur"
"B13577","Metatarsal","HENE1","Undet","bostaur"
"B13578","Metatarsal","HENE1","Undet","bostaur"
"B13579","Metatarsal","HENE1","Undet","bostaur"
"B13580","Os Centrotarsale","HENE1","Undet","bostaur"
"B13581","Os Centrotarsale","HENE1","Undet","bostaur"
"B13582","Os Centrotarsale","HENE1","Undet","bostaur"
"B13583","Os Centrotarsale","HENE1","Undet","bostaur"
"B13584","Os Centrotarsale","HENE1","Undet","bostaur"
"B13585","Os Centrotarsale","HENE1","Undet","bostaur"
"B13586","Os Cornu","HENE1","Castrate","bostaur"
"B13587","Os Cornu","HENE1","Castrate","bostaur"
"B13588","Os Cornu","HENE1","Female","bostaur"
"B13589","Os Cornu","HENE1","Female","bostaur"
"B13590","Os Cornu","HENE1","Female","bostaur"
"B13591","Os Cornu","HENE1","Female","bostaur"
"B13592","Os Cornu","HENE1","Female","bostaur"
"B13593","Os Cornu","HENE1","Female","bostaur"
"B13594","Os Cornu","HENE1","Male","bostaur"
"B13595","Os Cornu","HENE1","Male?","bostaur"
"B13596","Os Cornu","HENE1","Male?","bostaur"
"B13597","Patella","HENE1","Undet","bostaur"
"B13598","Patella","HENE1","Undet","bostaur"
"B13599","Patella","HENE1","Undet","bostaur"
"B13600","Pelvis","HENE1","Female","bostaur"
"B13601","Pelvis","HENE1","Female","bostaur"
"B13602","Pelvis","HENE1","Male","bostaur"
"B13603","Pelvis","HENE1","Male","bostaur"
"B13604","Pelvis","HENE1","Undet","bostaur"
"B13605","Pelvis","HENE1","Undet","bostaur"
"B13606","PH1 ant","HENE1","Undet","bostaur"
"B13607","PH1 ant","HENE1","Undet","bostaur"
"B13608","PH1 ant","HENE1","Undet","bostaur"
"B13609","PH1 ant","HENE1","Undet","bostaur"
"B13610","PH1 ant","HENE1","Undet","bostaur"
"B13611","PH1 ant","HENE1","Undet","bostaur"
"B13612","PH1 post","HENE1","Undet","bostaur"
"B13613","PH1 post","HENE1","Undet","bostaur"
"B13614","PH1 post","HENE1","Undet","bostaur"
"B13615","PH1 post","HENE1","Undet","bostaur"
"B13616","PH1 post","HENE1","Undet","bostaur"
"B13617","PH1 post","HENE1","Undet","bostaur"
"B13618","PH1 post","HENE1","Undet","bostaur"
"B13619","PH2","HENE1","Undet","bostaur"
"B13620","PH2 ant","HENE1","Undet","bostaur"
"B13621","PH2 ant","HENE1","Undet","bostaur"
"B13622","PH2 ant","HENE1","Undet","bostaur"
"B13623","PH2 ant","HENE1","Undet","bostaur"
"B13624","PH2 ant","HENE1","Undet","bostaur"
"B13625","PH2 ant","HENE1","Undet","bostaur"
"B13626","PH2 ant","HENE1","Undet","bostaur"
"B13627","PH2 ant","HENE1","Undet","bostaur"
"B13628","PH2 ant","HENE1","Undet","bostaur"
"B13629","PH2 post","HENE1","Undet","bostaur"
"B13630","PH2 post","HENE1","Undet","bostaur"
"B13631","PH2 post","HENE1","Undet","bostaur"
"B13632","PH2 post","HENE1","Undet","bostaur"
"B13633","PH2 post","HENE1","Undet","bostaur"
"B13634","PH2 post","HENE1","Undet","bostaur"
"B13635","PH2 post","HENE1","Undet","bostaur"
"B13636","PH2 post","HENE1","Undet","bostaur"
"B13637","PH2 post","HENE1","Undet","bostaur"
"B13638","PH2 post","HENE1","Undet","bostaur"
"B13639","PH2 post","HENE1","Undet","bostaur"
"B13640","PH2 post","HENE1","Undet","bostaur"
"B13641","PH2 post","HENE1","Undet","bostaur"
"B13642","PH3","HENE1","Undet","bostaur"
"B13643","PH3","HENE1","Undet","bostaur"
"B13644","Radius","HENE1","Undet","bostaur"
"B13645","Radius","HENE1","Undet","bostaur"
"B13646","Radius","HENE1","Undet","bostaur"
"B13647","Radius","HENE1","Undet","bostaur"
"B13648","Radius","HENE1","Undet","bostaur"
"B13649","Radius","HENE1","Undet","bostaur"
"B13650","Radius","HENE1","Undet","bostaur"
"B13651","Radius","HENE1","Undet","bostaur"
"B13652","Scapula","HENE1","Undet","bostaur"
"B13653","Scapula","HENE1","Undet","bostaur"
"B13654","Tibia","HENE1","Undet","bostaur"
"B13655","Tibia","HENE1","Undet","bostaur"
"B13656","Tibia","HENE1","Undet","bostaur"
"B13657","Tibia","HENE1","Undet","bostaur"
"B13658","Tibia","HENE1","Undet","bostaur"
"B13659","Tibia","HENE1","Undet","bostaur"
"B13660","Tibia","HENE1","Undet","bostaur"
"B13661","Tibia","HENE1","Undet","bostaur"
"B13662","Tibia","HENE1","Undet","bostaur"
"B13663","Tibia","HENE1","Undet","bostaur"
"B13664","Ulna","HENE1","Undet","bostaur"
"B13665","Ulna","HENE1","Undet","bostaur"
"B13666","Ulna","HENE1","Undet","bostaur"
"B13667","Axis","HENE1","Undet","canifam"
"B13668","Femur","HENE1","Undet","canifam"
"B13669","Femur","HENE1","Undet","canifam"
"B13670","Humerus","HENE1","Undet","canifam"
"B13671","Mandible","HENE1","Undet","canifam"
"B13672","Mandible","HENE1","Undet","canifam"
"B13673","Mandible","HENE1","Undet","canifam"
"B13674","Mandible","HENE1","Undet","canifam"
"B13675","Metatarsal","HENE1","Undet","canifam"
"B13676","Scapula","HENE1","Undet","canifam"
"B13677","Scapula","HENE1","Undet","canifam"
"B13678","Tibia","HENE1","Undet","canifam"
"B13679","Tibia","HENE1","Undet","canifam"
"B13680","Astragalus","HENE1","Undet","caprhir"
"B13681","Calcaneus","HENE1","Undet","caprhir"
"B13682","Femur","HENE1","Undet","caprhir"
"B13683","Metatarsal","HENE1","Undet","caprhir"
"B13684","Metatarsal","HENE1","Undet","caprhir"
"B13685","Radius","HENE1","Undet","caprhir"
"B13686","Radius","HENE1","Undet","caprhir"
"B13687","Scapula","HENE1","Undet","caprhir"
"B13688","Tibia","HENE1","Undet","caprhir"
"B13689","Tibia","HENE1","Undet","caprhir"
"B13690","Astragalus","HENE1","Undet","ovisari"
"B13691","Astragalus","HENE1","Undet","ovisari"
"B13692","Astragalus","HENE1","Undet","ovisari"
"B13693","Astragalus","HENE1","Undet","ovisari"
"B13694","Astragalus","HENE1","Undet","ovisari"
"B13695","Astragalus","HENE1","Undet","ovisari"
"B13696","Astragalus","HENE1","Undet","ovisari"
"B13697","Astragalus","HENE1","Undet","ovisari"
"B13698","Astragalus","HENE1","Undet","ovisari"
"B13699","Astragalus","HENE1","Undet","ovisari"
"B13700","Astragalus","HENE1","Undet","ovisari"
"B13701","Astragalus","HENE1","Undet","ovisari"
"B13702","Atlas","HENE1","Undet","ovisari"
"B13703","Atlas","HENE1","Undet","ovisari"
"B13704","Atlas","HENE1","Undet","ovisari"
"B13705","Calcaneus","HENE1","Undet","ovisari"
"B13706","Calcaneus","HENE1","Undet","ovisari"
"B13707","Calcaneus","HENE1","Undet","ovisari"
"B13708","Femur","HENE1","Undet","ovisari"
"B13709","Femur","HENE1","Undet","ovisari"
"B13710","Femur","HENE1","Undet","ovisari"
"B13711","Femur","HENE1","Undet","ovisari"
"B13712","Femur","HENE1","Undet","ovisari"
"B13713","Femur","HENE1","Undet","ovisari"
"B13714","Femur","HENE1","Undet","ovisari"
"B13715","Femur","HENE1","Undet","ovisari"
"B13716","Femur","HENE1","Undet","ovisari"
"B13717","Femur","HENE1","Undet","ovisari"
"B13718","Femur","HENE1","Undet","ovisari"
"B13719","Femur","HENE1","Undet","ovisari"
"B13720","Femur","HENE1","Undet","ovisari"
"B13721","Femur","HENE1","Undet","ovisari"
"B13722","Femur","HENE1","Undet","ovisari"
"B13723","Humerus","HENE1","Undet","ovisari"
"B13724","Humerus","HENE1","Undet","ovisari"
"B13725","Humerus","HENE1","Undet","ovisari"
"B13726","Humerus","HENE1","Undet","ovisari"
"B13727","Humerus","HENE1","Undet","ovisari"
"B13728","Humerus","HENE1","Undet","ovisari"
"B13729","Mandible","HENE1","Undet","ovisari"
"B13730","Maxilla","HENE1","Undet","ovisari"
"B13731","Maxilla","HENE1","Undet","ovisari"
"B13732","Maxilla","HENE1","Undet","ovisari"
"B13733","Maxilla","HENE1","Undet","ovisari"
"B13734","Metacarpal","HENE1","Undet","ovisari"
"B13735","Metacarpal","HENE1","Undet","ovisari"
"B13736","Metacarpal","HENE1","Undet","ovisari"
"B13737","Metacarpal","HENE1","Undet","ovisari"
"B13738","Metacarpal","HENE1","Undet","ovisari"
"B13739","Metacarpal","HENE1","Undet","ovisari"
"B13740","Metatarsal","HENE1","Undet","ovisari"
"B13741","Metatarsal","HENE1","Undet","ovisari"
"B13742","Metatarsal","HENE1","Undet","ovisari"
"B13743","Metatarsal","HENE1","Undet","ovisari"
"B13744","Metatarsal","HENE1","Undet","ovisari"
"B13745","Metatarsal","HENE1","Undet","ovisari"
"B13746","Metatarsal","HENE1","Undet","ovisari"
"B13747","Os Centrotarsale","HENE1","Undet","ovisari"
